relation_id,cert_id,major_id,is_active
cmj_12962,cert_1066,major_qnet_4523,True
cmj_12963,cert_1066,major_qnet_4535,True
cmj_12964,cert_1066,major_qnet_4867,True
cmj_12965,cert_1066,major_qnet_5100,True
cmj_12966,cert_1066,major_qnet_5172,True
cmj_12967,cert_1066,major_qnet_5186,True
cmj_12968,cert_1066,major_qnet_5287,True
cmj_12969,cert_1066,major_qnet_5619,True
cmj_12970,cert_1066,major_qnet_5639,True
cmj_12971,cert_1066,major_qnet_5824,True
cmj_12972,cert_1066,major_qnet_6909,True
cmj_12973,cert_1066,major_qnet_7169,True
cmj_12974,cert_1066,major_qnet_7173,True
cmj_12975,cert_1066,major_qnet_8467,True
cmj_12976,cert_1072,major_qnet_2059,True
cmj_12977,cert_1072,major_qnet_2211,True
cmj_12978,cert_1072,major_qnet_2248,True
cmj_12979,cert_1072,major_qnet_2249,True
cmj_12980,cert_1072,major_qnet_2250,True
cmj_12981,cert_1072,major_qnet_2251,True
cmj_12982,cert_1072,major_qnet_2489,True
cmj_12983,cert_1072,major_qnet_2492,True
cmj_12984,cert_1072,major_qnet_2717,True
cmj_12985,cert_1072,major_qnet_2762,True
cmj_12986,cert_1072,major_qnet_2763,True
cmj_12987,cert_1072,major_qnet_3396,True
cmj_12988,cert_1072,major_qnet_4110,True
cmj_12989,cert_1072,major_qnet_4721,True
cmj_12990,cert_1072,major_qnet_4953,True
cmj_12991,cert_1072,major_qnet_5202,True
cmj_12992,cert_1072,major_qnet_5339,True
cmj_12993,cert_1072,major_qnet_5430,True
cmj_12994,cert_1072,major_qnet_5433,True
cmj_12995,cert_1072,major_qnet_5825,True
cmj_12996,cert_1073,major_qnet_2059,True
cmj_12997,cert_1073,major_qnet_2211,True
cmj_12998,cert_1073,major_qnet_2248,True
cmj_12999,cert_1073,major_qnet_2249,True
cmj_13000,cert_1073,major_qnet_2250,True
cmj_13001,cert_1073,major_qnet_2251,True
cmj_13002,cert_1073,major_qnet_2489,True
cmj_13003,cert_1073,major_qnet_2492,True
cmj_13004,cert_1073,major_qnet_2717,True
cmj_13005,cert_1073,major_qnet_2762,True
cmj_13006,cert_1073,major_qnet_2763,True
cmj_13007,cert_1073,major_qnet_3396,True
cmj_13008,cert_1073,major_qnet_4110,True
cmj_13009,cert_1073,major_qnet_4721,True
cmj_13010,cert_1073,major_qnet_4953,True
cmj_13011,cert_1073,major_qnet_5202,True
cmj_13012,cert_1073,major_qnet_5339,True
cmj_13013,cert_1073,major_qnet_5430,True
cmj_13014,cert_1073,major_qnet_5433,True
cmj_13015,cert_1073,major_qnet_5825,True
cmj_13016,cert_1074,major_qnet_2059,True
cmj_13017,cert_1074,major_qnet_2211,True
cmj_13018,cert_1074,major_qnet_2248,True
cmj_13019,cert_1074,major_qnet_2249,True
cmj_13020,cert_1074,major_qnet_2250,True
cmj_13021,cert_1074,major_qnet_2251,True
cmj_13022,cert_1074,major_qnet_2489,True
cmj_13023,cert_1074,major_qnet_2492,True
cmj_13024,cert_1074,major_qnet_2717,True
cmj_13025,cert_1074,major_qnet_2762,True
cmj_13026,cert_1074,major_qnet_2763,True
cmj_13027,cert_1074,major_qnet_3396,True
cmj_13028,cert_1074,major_qnet_4110,True
cmj_13029,cert_1074,major_qnet_4721,True
cmj_13030,cert_1074,major_qnet_4953,True
cmj_13031,cert_1074,major_qnet_5202,True
cmj_13032,cert_1074,major_qnet_5339,True
cmj_13033,cert_1074,major_qnet_5430,True
cmj_13034,cert_1074,major_qnet_5433,True
cmj_13035,cert_1074,major_qnet_5825,True
cmj_13036,cert_1090,major_qnet_1507,True
cmj_13037,cert_1090,major_qnet_1508,True
cmj_13038,cert_1090,major_qnet_1509,True
cmj_13039,cert_1090,major_qnet_1510,True
cmj_13040,cert_1090,major_qnet_1511,True
cmj_13041,cert_1090,major_qnet_1512,True
cmj_13042,cert_1090,major_qnet_1737,True
cmj_13043,cert_1090,major_qnet_1754,True
cmj_13044,cert_1090,major_qnet_1830,True
cmj_13045,cert_1090,major_qnet_1846,True
cmj_13046,cert_1090,major_qnet_1937,True
cmj_13047,cert_1090,major_qnet_2043,True
cmj_13048,cert_1090,major_qnet_2892,True
cmj_13049,cert_1090,major_qnet_3173,True
cmj_13050,cert_1090,major_qnet_3175,True
cmj_13051,cert_1090,major_qnet_3201,True
cmj_13052,cert_1090,major_qnet_3247,True
cmj_13053,cert_1090,major_qnet_3252,True
cmj_13054,cert_1090,major_qnet_3295,True
cmj_13055,cert_1090,major_qnet_3437,True
cmj_13056,cert_1113,major_qnet_1188,True
cmj_13057,cert_1113,major_qnet_3240,True
cmj_13058,cert_1113,major_qnet_3688,True
cmj_13059,cert_1113,major_qnet_3689,True
cmj_13060,cert_1113,major_qnet_3690,True
cmj_13061,cert_1113,major_qnet_4060,True
cmj_13062,cert_1113,major_qnet_4176,True
cmj_13063,cert_1113,major_qnet_5314,True
cmj_13064,cert_1113,major_qnet_5487,True
cmj_13065,cert_1113,major_qnet_7124,True
cmj_13066,cert_1113,major_qnet_9115,True
cmj_13067,cert_1113,major_qnet_9257,True
cmj_13068,cert_1113,major_qnet_9734,True
cmj_13069,cert_1113,major_qnet_9765,True
cmj_13070,cert_1113,major_qnet_A180,True
cmj_13071,cert_1113,major_qnet_A364,True
cmj_13072,cert_1125,major_qnet_1331,True
cmj_13073,cert_1125,major_qnet_1332,True
cmj_13074,cert_1125,major_qnet_1333,True
cmj_13075,cert_1125,major_qnet_1896,True
cmj_13076,cert_1125,major_qnet_1899,True
cmj_13077,cert_1125,major_qnet_2646,True
cmj_13078,cert_1125,major_qnet_2649,True
cmj_13079,cert_1125,major_qnet_3044,True
cmj_13080,cert_1125,major_qnet_3050,True
cmj_13081,cert_1125,major_qnet_4416,True
cmj_13082,cert_1125,major_qnet_6156,True
cmj_13083,cert_1125,major_qnet_6348,True
cmj_13084,cert_1125,major_qnet_6906,True
cmj_13085,cert_1125,major_qnet_6967,True
cmj_13086,cert_1125,major_qnet_6971,True
cmj_13087,cert_1125,major_qnet_6980,True
cmj_13088,cert_1125,major_qnet_7009,True
cmj_13089,cert_1125,major_qnet_7057,True
cmj_13090,cert_1125,major_qnet_7059,True
cmj_13091,cert_1125,major_qnet_7077,True
cmj_13092,cert_1128,major_qnet_3183,True
cmj_13093,cert_1128,major_qnet_3184,True
cmj_13094,cert_1128,major_qnet_6169,True
cmj_13095,cert_1128,major_qnet_6939,True
cmj_13096,cert_1128,major_qnet_6942,True
cmj_13097,cert_1128,major_qnet_7110,True
cmj_13098,cert_1128,major_qnet_7164,True
cmj_13099,cert_1128,major_qnet_8189,True
cmj_13100,cert_1128,major_qnet_8288,True
cmj_13101,cert_1128,major_qnet_8316,True
cmj_13102,cert_1128,major_qnet_8329,True
cmj_13103,cert_1128,major_qnet_8355,True
cmj_13104,cert_1128,major_qnet_8817,True
cmj_13105,cert_1128,major_qnet_9036,True
cmj_13106,cert_1128,major_qnet_9081,True
cmj_13107,cert_1128,major_qnet_9086,True
cmj_13108,cert_1128,major_qnet_9115,True
cmj_13109,cert_1128,major_qnet_9178,True
cmj_13110,cert_1128,major_qnet_9194,True
cmj_13111,cert_1128,major_qnet_9240,True
cmj_13112,cert_1130,major_qnet_3183,True
cmj_13113,cert_1130,major_qnet_3184,True
cmj_13114,cert_1130,major_qnet_6169,True
cmj_13115,cert_1130,major_qnet_6939,True
cmj_13116,cert_1130,major_qnet_6942,True
cmj_13117,cert_1130,major_qnet_7110,True
cmj_13118,cert_1130,major_qnet_7164,True
cmj_13119,cert_1130,major_qnet_8189,True
cmj_13120,cert_1130,major_qnet_8288,True
cmj_13121,cert_1130,major_qnet_8316,True
cmj_13122,cert_1130,major_qnet_8329,True
cmj_13123,cert_1130,major_qnet_8355,True
cmj_13124,cert_1130,major_qnet_8817,True
cmj_13125,cert_1130,major_qnet_9036,True
cmj_13126,cert_1130,major_qnet_9081,True
cmj_13127,cert_1130,major_qnet_9086,True
cmj_13128,cert_1130,major_qnet_9115,True
cmj_13129,cert_1130,major_qnet_9178,True
cmj_13130,cert_1130,major_qnet_9194,True
cmj_13131,cert_1130,major_qnet_9240,True
cmj_13132,cert_1131,major_qnet_3183,True
cmj_13133,cert_1131,major_qnet_3184,True
cmj_13134,cert_1131,major_qnet_6169,True
cmj_13135,cert_1131,major_qnet_6939,True
cmj_13136,cert_1131,major_qnet_6942,True
cmj_13137,cert_1131,major_qnet_7110,True
cmj_13138,cert_1131,major_qnet_7164,True
cmj_13139,cert_1131,major_qnet_8189,True
cmj_13140,cert_1131,major_qnet_8288,True
cmj_13141,cert_1131,major_qnet_8316,True
cmj_13142,cert_1131,major_qnet_8329,True
cmj_13143,cert_1131,major_qnet_8355,True
cmj_13144,cert_1131,major_qnet_8817,True
cmj_13145,cert_1131,major_qnet_9036,True
cmj_13146,cert_1131,major_qnet_9081,True
cmj_13147,cert_1131,major_qnet_9086,True
cmj_13148,cert_1131,major_qnet_9115,True
cmj_13149,cert_1131,major_qnet_9178,True
cmj_13150,cert_1131,major_qnet_9194,True
cmj_13151,cert_1131,major_qnet_9240,True
cmj_13152,cert_1144,major_qnet_1374,True
cmj_13153,cert_1144,major_qnet_1570,True
cmj_13154,cert_1144,major_qnet_1585,True
cmj_13155,cert_1144,major_qnet_2099,True
cmj_13156,cert_1144,major_qnet_2112,True
cmj_13157,cert_1144,major_qnet_4533,True
cmj_13158,cert_1144,major_qnet_6232,True
cmj_13159,cert_1144,major_qnet_6962,True
cmj_13160,cert_1144,major_qnet_8373,True
cmj_13161,cert_1144,major_qnet_8688,True
cmj_13162,cert_1144,major_qnet_8720,True
cmj_13163,cert_1144,major_qnet_9314,True
cmj_13164,cert_1144,major_qnet_9741,True
cmj_13165,cert_1144,major_qnet_A173,True
cmj_13166,cert_1144,major_qnet_A174,True
cmj_13167,cert_1145,major_qnet_1248,True
cmj_13168,cert_1145,major_qnet_4553,True
cmj_13169,cert_1145,major_qnet_4554,True
cmj_13170,cert_1145,major_qnet_4555,True
cmj_13171,cert_1145,major_qnet_5093,True
cmj_13172,cert_1145,major_qnet_5654,True
cmj_13173,cert_1145,major_qnet_5655,True
cmj_13174,cert_1145,major_qnet_5657,True
cmj_13175,cert_1145,major_qnet_5660,True
cmj_13176,cert_1145,major_qnet_5663,True
cmj_13177,cert_1145,major_qnet_5665,True
cmj_13178,cert_1145,major_qnet_5666,True
cmj_13179,cert_1145,major_qnet_5669,True
cmj_13180,cert_1145,major_qnet_5670,True
cmj_13181,cert_1145,major_qnet_5757,True
cmj_13182,cert_1145,major_qnet_5786,True
cmj_13183,cert_1145,major_qnet_5813,True
cmj_13184,cert_1145,major_qnet_6268,True
cmj_13185,cert_1145,major_qnet_6796,True
cmj_13186,cert_1145,major_qnet_8058,True
cmj_13187,cert_1146,major_qnet_1507,True
cmj_13188,cert_1146,major_qnet_1508,True
cmj_13189,cert_1146,major_qnet_1509,True
cmj_13190,cert_1146,major_qnet_1510,True
cmj_13191,cert_1146,major_qnet_1511,True
cmj_13192,cert_1146,major_qnet_1512,True
cmj_13193,cert_1146,major_qnet_1737,True
cmj_13194,cert_1146,major_qnet_1754,True
cmj_13195,cert_1146,major_qnet_1830,True
cmj_13196,cert_1146,major_qnet_1846,True
cmj_13197,cert_1146,major_qnet_1937,True
cmj_13198,cert_1146,major_qnet_2043,True
cmj_13199,cert_1146,major_qnet_2892,True
cmj_13200,cert_1146,major_qnet_3173,True
cmj_13201,cert_1146,major_qnet_3175,True
cmj_13202,cert_1146,major_qnet_3201,True
cmj_13203,cert_1146,major_qnet_3247,True
cmj_13204,cert_1146,major_qnet_3252,True
cmj_13205,cert_1146,major_qnet_3295,True
cmj_13206,cert_1146,major_qnet_3437,True
cmj_13207,cert_1147,major_qnet_8799,True
cmj_13208,cert_1147,major_qnet_9368,True
cmj_13209,cert_1147,major_qnet_9896,True
cmj_13210,cert_1147,major_qnet_A297,True
cmj_13211,cert_1149,major_qnet_1188,True
cmj_13212,cert_1149,major_qnet_3240,True
cmj_13213,cert_1149,major_qnet_3688,True
cmj_13214,cert_1149,major_qnet_3689,True
cmj_13215,cert_1149,major_qnet_3690,True
cmj_13216,cert_1149,major_qnet_4060,True
cmj_13217,cert_1149,major_qnet_4176,True
cmj_13218,cert_1149,major_qnet_5314,True
cmj_13219,cert_1149,major_qnet_5487,True
cmj_13220,cert_1149,major_qnet_7124,True
cmj_13221,cert_1149,major_qnet_9115,True
cmj_13222,cert_1149,major_qnet_9257,True
cmj_13223,cert_1149,major_qnet_9734,True
cmj_13224,cert_1149,major_qnet_9765,True
cmj_13225,cert_1149,major_qnet_A180,True
cmj_13226,cert_1149,major_qnet_A364,True
cmj_13227,cert_1150,major_qnet_2114,True
cmj_13228,cert_1150,major_qnet_2496,True
cmj_13229,cert_1150,major_qnet_3491,True
cmj_13230,cert_1150,major_qnet_3492,True
cmj_13231,cert_1150,major_qnet_3721,True
cmj_13232,cert_1150,major_qnet_3930,True
cmj_13233,cert_1150,major_qnet_4523,True
cmj_13234,cert_1150,major_qnet_4535,True
cmj_13235,cert_1150,major_qnet_4867,True
cmj_13236,cert_1150,major_qnet_5100,True
cmj_13237,cert_1150,major_qnet_5172,True
cmj_13238,cert_1150,major_qnet_5186,True
cmj_13239,cert_1150,major_qnet_5287,True
cmj_13240,cert_1150,major_qnet_5619,True
cmj_13241,cert_1150,major_qnet_5639,True
cmj_13242,cert_1150,major_qnet_5824,True
cmj_13243,cert_1150,major_qnet_6909,True
cmj_13244,cert_1150,major_qnet_7169,True
cmj_13245,cert_1150,major_qnet_7173,True
cmj_13246,cert_1150,major_qnet_8467,True
cmj_13247,cert_1151,major_qnet_2114,True
cmj_13248,cert_1151,major_qnet_2496,True
cmj_13249,cert_1151,major_qnet_3491,True
cmj_13250,cert_1151,major_qnet_3492,True
cmj_13251,cert_1151,major_qnet_3721,True
cmj_13252,cert_1151,major_qnet_3930,True
cmj_13253,cert_1151,major_qnet_4523,True
cmj_13254,cert_1151,major_qnet_4535,True
cmj_13255,cert_1151,major_qnet_4867,True
cmj_13256,cert_1151,major_qnet_5100,True
cmj_13257,cert_1151,major_qnet_5172,True
cmj_13258,cert_1151,major_qnet_5186,True
cmj_13259,cert_1151,major_qnet_5287,True
cmj_13260,cert_1151,major_qnet_5619,True
cmj_13261,cert_1151,major_qnet_5639,True
cmj_13262,cert_1151,major_qnet_5824,True
cmj_13263,cert_1151,major_qnet_6909,True
cmj_13264,cert_1151,major_qnet_7169,True
cmj_13265,cert_1151,major_qnet_7173,True
cmj_13266,cert_1151,major_qnet_8467,True
cmj_13267,cert_1154,major_qnet_1021,True
cmj_13268,cert_1154,major_qnet_1660,True
cmj_13269,cert_1154,major_qnet_1860,True
cmj_13270,cert_1154,major_qnet_2930,True
cmj_13271,cert_1154,major_qnet_4876,True
cmj_13272,cert_1154,major_qnet_4877,True
cmj_13273,cert_1154,major_qnet_4878,True
cmj_13274,cert_1154,major_qnet_4879,True
cmj_13275,cert_1154,major_qnet_4880,True
cmj_13276,cert_1154,major_qnet_4881,True
cmj_13277,cert_1154,major_qnet_4999,True
cmj_13278,cert_1154,major_qnet_5322,True
cmj_13279,cert_1154,major_qnet_5323,True
cmj_13280,cert_1154,major_qnet_5324,True
cmj_13281,cert_1154,major_qnet_5799,True
cmj_13282,cert_1154,major_qnet_6634,True
cmj_13283,cert_1154,major_qnet_6687,True
cmj_13284,cert_1154,major_qnet_6777,True
cmj_13285,cert_1154,major_qnet_6851,True
cmj_13286,cert_1154,major_qnet_6894,True
cmj_13287,cert_1164,major_qnet_1127,True
cmj_13288,cert_1164,major_qnet_2822,True
cmj_13289,cert_1164,major_qnet_6002,True
cmj_13290,cert_1164,major_qnet_6011,True
cmj_13291,cert_1164,major_qnet_6012,True
cmj_13292,cert_1164,major_qnet_6013,True
cmj_13293,cert_1164,major_qnet_6063,True
cmj_13294,cert_1164,major_qnet_6218,True
cmj_13295,cert_1164,major_qnet_6243,True
cmj_13296,cert_1164,major_qnet_6244,True
cmj_13297,cert_1164,major_qnet_6701,True
cmj_13298,cert_1164,major_qnet_6706,True
cmj_13299,cert_1164,major_qnet_6708,True
cmj_13300,cert_1164,major_qnet_6714,True
cmj_13301,cert_1164,major_qnet_6943,True
cmj_13302,cert_1164,major_qnet_7139,True
cmj_13303,cert_1164,major_qnet_8168,True
cmj_13304,cert_1164,major_qnet_8169,True
cmj_13305,cert_1164,major_qnet_8484,True
cmj_13306,cert_1164,major_qnet_8599,True
cmj_13307,cert_1166,major_qnet_1997,True
cmj_13308,cert_1166,major_qnet_2053,True
cmj_13309,cert_1166,major_qnet_2061,True
cmj_13310,cert_1166,major_qnet_2329,True
cmj_13311,cert_1166,major_qnet_3120,True
cmj_13312,cert_1166,major_qnet_4844,True
cmj_13313,cert_1166,major_qnet_4845,True
cmj_13314,cert_1166,major_qnet_4862,True
cmj_13315,cert_1166,major_qnet_4885,True
cmj_13316,cert_1166,major_qnet_4899,True
cmj_13317,cert_1166,major_qnet_4916,True
cmj_13318,cert_1166,major_qnet_4923,True
cmj_13319,cert_1166,major_qnet_4992,True
cmj_13320,cert_1166,major_qnet_5141,True
cmj_13321,cert_1166,major_qnet_5369,True
cmj_13322,cert_1166,major_qnet_5370,True
cmj_13323,cert_1166,major_qnet_6196,True
cmj_13324,cert_1166,major_qnet_A198,True
cmj_13325,cert_1166,major_qnet_A374,True
cmj_13326,cert_1168,major_qnet_1188,True
cmj_13327,cert_1168,major_qnet_3240,True
cmj_13328,cert_1168,major_qnet_3688,True
cmj_13329,cert_1168,major_qnet_3689,True
cmj_13330,cert_1168,major_qnet_3690,True
cmj_13331,cert_1168,major_qnet_4060,True
cmj_13332,cert_1168,major_qnet_4176,True
cmj_13333,cert_1168,major_qnet_5314,True
cmj_13334,cert_1168,major_qnet_5487,True
cmj_13335,cert_1168,major_qnet_7124,True
cmj_13336,cert_1168,major_qnet_9115,True
cmj_13337,cert_1168,major_qnet_9257,True
cmj_13338,cert_1168,major_qnet_9734,True
cmj_13339,cert_1168,major_qnet_9765,True
cmj_13340,cert_1168,major_qnet_A180,True
cmj_13341,cert_1168,major_qnet_A364,True
cmj_13342,cert_1169,major_qnet_1021,True
cmj_13343,cert_1169,major_qnet_1660,True
cmj_13344,cert_1169,major_qnet_1860,True
cmj_13345,cert_1169,major_qnet_2930,True
cmj_13346,cert_1169,major_qnet_4876,True
cmj_13347,cert_1169,major_qnet_4877,True
cmj_13348,cert_1169,major_qnet_4878,True
cmj_13349,cert_1169,major_qnet_4879,True
cmj_13350,cert_1169,major_qnet_4880,True
cmj_13351,cert_1169,major_qnet_4881,True
cmj_13352,cert_1169,major_qnet_4999,True
cmj_13353,cert_1169,major_qnet_5322,True
cmj_13354,cert_1169,major_qnet_5323,True
cmj_13355,cert_1169,major_qnet_5324,True
cmj_13356,cert_1169,major_qnet_5799,True
cmj_13357,cert_1169,major_qnet_6634,True
cmj_13358,cert_1169,major_qnet_6687,True
cmj_13359,cert_1169,major_qnet_6777,True
cmj_13360,cert_1169,major_qnet_6851,True
cmj_13361,cert_1169,major_qnet_6894,True
cmj_13362,cert_1171,major_qnet_1021,True
cmj_13363,cert_1171,major_qnet_1660,True
cmj_13364,cert_1171,major_qnet_1860,True
cmj_13365,cert_1171,major_qnet_2930,True
cmj_13366,cert_1171,major_qnet_4876,True
cmj_13367,cert_1171,major_qnet_4877,True
cmj_13368,cert_1171,major_qnet_4878,True
cmj_13369,cert_1171,major_qnet_4879,True
cmj_13370,cert_1171,major_qnet_4880,True
cmj_13371,cert_1171,major_qnet_4881,True
cmj_13372,cert_1171,major_qnet_4999,True
cmj_13373,cert_1171,major_qnet_5322,True
cmj_13374,cert_1171,major_qnet_5323,True
cmj_13375,cert_1171,major_qnet_5324,True
cmj_13376,cert_1171,major_qnet_5799,True
cmj_13377,cert_1171,major_qnet_6634,True
cmj_13378,cert_1171,major_qnet_6687,True
cmj_13379,cert_1171,major_qnet_6777,True
cmj_13380,cert_1171,major_qnet_6851,True
cmj_13381,cert_1171,major_qnet_6894,True
cmj_13382,cert_1172,major_qnet_1127,True
cmj_13383,cert_1172,major_qnet_2822,True
cmj_13384,cert_1172,major_qnet_6002,True
cmj_13385,cert_1172,major_qnet_6011,True
cmj_13386,cert_1172,major_qnet_6012,True
cmj_13387,cert_1172,major_qnet_6013,True
cmj_13388,cert_1172,major_qnet_6063,True
cmj_13389,cert_1172,major_qnet_6218,True
cmj_13390,cert_1172,major_qnet_6243,True
cmj_13391,cert_1172,major_qnet_6244,True
cmj_13392,cert_1172,major_qnet_6701,True
cmj_13393,cert_1172,major_qnet_6706,True
cmj_13394,cert_1172,major_qnet_6708,True
cmj_13395,cert_1172,major_qnet_6714,True
cmj_13396,cert_1172,major_qnet_6943,True
cmj_13397,cert_1172,major_qnet_7139,True
cmj_13398,cert_1172,major_qnet_8168,True
cmj_13399,cert_1172,major_qnet_8169,True
cmj_13400,cert_1172,major_qnet_8484,True
cmj_13401,cert_1172,major_qnet_8599,True
cmj_13402,cert_1173,major_qnet_1021,True
cmj_13403,cert_1173,major_qnet_1660,True
cmj_13404,cert_1173,major_qnet_1860,True
cmj_13405,cert_1173,major_qnet_2930,True
cmj_13406,cert_1173,major_qnet_4876,True
cmj_13407,cert_1173,major_qnet_4877,True
cmj_13408,cert_1173,major_qnet_4878,True
cmj_13409,cert_1173,major_qnet_4879,True
cmj_13410,cert_1173,major_qnet_4880,True
cmj_13411,cert_1173,major_qnet_4881,True
cmj_13412,cert_1173,major_qnet_4999,True
cmj_13413,cert_1173,major_qnet_5322,True
cmj_13414,cert_1173,major_qnet_5323,True
cmj_13415,cert_1173,major_qnet_5324,True
cmj_13416,cert_1173,major_qnet_5799,True
cmj_13417,cert_1173,major_qnet_6634,True
cmj_13418,cert_1173,major_qnet_6687,True
cmj_13419,cert_1173,major_qnet_6777,True
cmj_13420,cert_1173,major_qnet_6851,True
cmj_13421,cert_1173,major_qnet_6894,True
cmj_13422,cert_1174,major_qnet_1021,True
cmj_13423,cert_1174,major_qnet_1660,True
cmj_13424,cert_1174,major_qnet_1860,True
cmj_13425,cert_1174,major_qnet_2930,True
cmj_13426,cert_1174,major_qnet_4876,True
cmj_13427,cert_1174,major_qnet_4877,True
cmj_13428,cert_1174,major_qnet_4878,True
cmj_13429,cert_1174,major_qnet_4879,True
cmj_13430,cert_1174,major_qnet_4880,True
cmj_13431,cert_1174,major_qnet_4881,True
cmj_13432,cert_1174,major_qnet_4999,True
cmj_13433,cert_1174,major_qnet_5322,True
cmj_13434,cert_1174,major_qnet_5323,True
cmj_13435,cert_1174,major_qnet_5324,True
cmj_13436,cert_1174,major_qnet_5799,True
cmj_13437,cert_1174,major_qnet_6634,True
cmj_13438,cert_1174,major_qnet_6687,True
cmj_13439,cert_1174,major_qnet_6777,True
cmj_13440,cert_1174,major_qnet_6851,True
cmj_13441,cert_1174,major_qnet_6894,True
cmj_13442,cert_1177,major_qnet_1636,True
cmj_13443,cert_1177,major_qnet_1637,True
cmj_13444,cert_1177,major_qnet_1638,True
cmj_13445,cert_1177,major_qnet_1639,True
cmj_13446,cert_1177,major_qnet_1640,True
cmj_13447,cert_1177,major_qnet_1641,True
cmj_13448,cert_1177,major_qnet_2308,True
cmj_13449,cert_1177,major_qnet_2778,True
cmj_13450,cert_1177,major_qnet_2779,True
cmj_13451,cert_1177,major_qnet_2780,True
cmj_13452,cert_1177,major_qnet_2781,True
cmj_13453,cert_1177,major_qnet_2782,True
cmj_13454,cert_1177,major_qnet_2783,True
cmj_13455,cert_1177,major_qnet_3947,True
cmj_13456,cert_1177,major_qnet_6124,True
cmj_13457,cert_1177,major_qnet_6802,True
cmj_13458,cert_1177,major_qnet_8095,True
cmj_13459,cert_1177,major_qnet_8683,True
cmj_13460,cert_1177,major_qnet_9089,True
cmj_13461,cert_1177,major_qnet_9227,True
cmj_13462,cert_1180,major_qnet_1021,True
cmj_13463,cert_1180,major_qnet_1660,True
cmj_13464,cert_1180,major_qnet_1860,True
cmj_13465,cert_1180,major_qnet_2930,True
cmj_13466,cert_1180,major_qnet_4876,True
cmj_13467,cert_1180,major_qnet_4877,True
cmj_13468,cert_1180,major_qnet_4878,True
cmj_13469,cert_1180,major_qnet_4879,True
cmj_13470,cert_1180,major_qnet_4880,True
cmj_13471,cert_1180,major_qnet_4881,True
cmj_13472,cert_1180,major_qnet_4999,True
cmj_13473,cert_1180,major_qnet_5322,True
cmj_13474,cert_1180,major_qnet_5323,True
cmj_13475,cert_1180,major_qnet_5324,True
cmj_13476,cert_1180,major_qnet_5799,True
cmj_13477,cert_1180,major_qnet_6634,True
cmj_13478,cert_1180,major_qnet_6687,True
cmj_13479,cert_1180,major_qnet_6777,True
cmj_13480,cert_1180,major_qnet_6851,True
cmj_13481,cert_1180,major_qnet_6894,True
cmj_13482,cert_1181,major_qnet_1997,True
cmj_13483,cert_1181,major_qnet_2053,True
cmj_13484,cert_1181,major_qnet_2061,True
cmj_13485,cert_1181,major_qnet_2329,True
cmj_13486,cert_1181,major_qnet_3120,True
cmj_13487,cert_1181,major_qnet_4844,True
cmj_13488,cert_1181,major_qnet_4845,True
cmj_13489,cert_1181,major_qnet_4862,True
cmj_13490,cert_1181,major_qnet_4885,True
cmj_13491,cert_1181,major_qnet_4899,True
cmj_13492,cert_1181,major_qnet_4916,True
cmj_13493,cert_1181,major_qnet_4923,True
cmj_13494,cert_1181,major_qnet_4992,True
cmj_13495,cert_1181,major_qnet_5141,True
cmj_13496,cert_1181,major_qnet_5369,True
cmj_13497,cert_1181,major_qnet_5370,True
cmj_13498,cert_1181,major_qnet_6196,True
cmj_13499,cert_1181,major_qnet_A198,True
cmj_13500,cert_1181,major_qnet_A374,True
cmj_13501,cert_1184,major_qnet_2059,True
cmj_13502,cert_1184,major_qnet_2211,True
cmj_13503,cert_1184,major_qnet_2248,True
cmj_13504,cert_1184,major_qnet_2249,True
cmj_13505,cert_1184,major_qnet_2250,True
cmj_13506,cert_1184,major_qnet_2251,True
cmj_13507,cert_1184,major_qnet_2489,True
cmj_13508,cert_1184,major_qnet_2492,True
cmj_13509,cert_1184,major_qnet_2717,True
cmj_13510,cert_1184,major_qnet_2762,True
cmj_13511,cert_1184,major_qnet_2763,True
cmj_13512,cert_1184,major_qnet_3396,True
cmj_13513,cert_1184,major_qnet_4110,True
cmj_13514,cert_1184,major_qnet_4721,True
cmj_13515,cert_1184,major_qnet_4953,True
cmj_13516,cert_1184,major_qnet_5202,True
cmj_13517,cert_1184,major_qnet_5339,True
cmj_13518,cert_1184,major_qnet_5430,True
cmj_13519,cert_1184,major_qnet_5433,True
cmj_13520,cert_1184,major_qnet_5825,True
cmj_13521,cert_1185,major_qnet_2059,True
cmj_13522,cert_1185,major_qnet_2211,True
cmj_13523,cert_1185,major_qnet_2248,True
cmj_13524,cert_1185,major_qnet_2249,True
cmj_13525,cert_1185,major_qnet_2250,True
cmj_13526,cert_1185,major_qnet_2251,True
cmj_13527,cert_1185,major_qnet_2489,True
cmj_13528,cert_1185,major_qnet_2492,True
cmj_13529,cert_1185,major_qnet_2717,True
cmj_13530,cert_1185,major_qnet_2762,True
cmj_13531,cert_1185,major_qnet_2763,True
cmj_13532,cert_1185,major_qnet_3396,True
cmj_13533,cert_1185,major_qnet_4110,True
cmj_13534,cert_1185,major_qnet_4721,True
cmj_13535,cert_1185,major_qnet_4953,True
cmj_13536,cert_1185,major_qnet_5202,True
cmj_13537,cert_1185,major_qnet_5339,True
cmj_13538,cert_1185,major_qnet_5430,True
cmj_13539,cert_1185,major_qnet_5433,True
cmj_13540,cert_1185,major_qnet_5825,True
cmj_13541,cert_1186,major_qnet_2059,True
cmj_13542,cert_1186,major_qnet_2211,True
cmj_13543,cert_1186,major_qnet_2248,True
