cert_id,cert_name,canonical_name,normalized_key,aliases,issuer,is_active,cert_type,grade_name,primary_domain,top_domain,domain_name_raw,source,written_avg_pass_rate,practical_avg_pass_rate,avg_pass_rate_3yr
948,직업능력개발훈련교사 3급,직업능력개발훈련교사 3급,직업능력개발훈련교사3급,,Q-Net,True,국가전문자격,,27,교육/생활서비스,,data_cert_rows,,,
949,철도교통안전관리자,철도교통안전관리자,철도교통안전관리자,,Q-Net,True,국가전문자격,,40,모빌리티/운송,,data_cert_rows,,,
950,청소년상담사1급,청소년상담사1급,청소년상담사1급,,Q-Net,True,국가전문자격,청소년상담사,24,보건/복지,,data_cert_rows,59.53,65.84,59.53
951,청소년상담사2급,청소년상담사2급,청소년상담사2급,,Q-Net,True,국가전문자격,청소년상담사,24,보건/복지,,data_cert_rows,47.78,80.91,47.78
952,청소년상담사3급,청소년상담사3급,청소년상담사3급,,Q-Net,True,국가전문자격,청소년상담사,24,보건/복지,,data_cert_rows,48.74,83.65,48.74
953,청소년지도사1급,청소년지도사1급,청소년지도사1급,,Q-Net,True,국가전문자격,청소년지도사,27,교육/생활서비스,,data_cert_rows,40.58,,40.58
954,해사행정사,해사행정사,해사행정사,,Q-Net,True,국가전문자격,행정사,21,경영/비즈니스,,data_cert_rows,33.9,30.55,33.9
955,청소년지도사2급,청소년지도사2급,청소년지도사2급,,Q-Net,True,국가전문자격,청소년지도사,27,교육/생활서비스,,data_cert_rows,65.81,80.67,65.81
956,치유농업사 1급,치유농업사 1급,치유농업사1급,,Q-Net,True,국가전문자격,,38,1차산업/자원,,data_cert_rows,,,
957,평생교육사 1급,평생교육사 1급,평생교육사1급,,Q-Net,True,국가전문자격,,27,교육/생활서비스,,data_cert_rows,,,
958,평생교육사 2급,평생교육사 2급,평생교육사2급,,Q-Net,True,국가전문자격,,27,교육/생활서비스,,data_cert_rows,,,
959,평생교육사 3급,평생교육사 3급,평생교육사3급,,Q-Net,True,국가전문자격,,27,교육/생활서비스,,data_cert_rows,,,
960,한국어교육능력검정시험,한국어교육능력검정시험,한국어교육능력검정시험,,Q-Net,True,국가전문자격,한국어교육능력검정시험,27,교육/생활서비스,,data_cert_rows,44.9,81.52,44.9
961,항공무선통신사,항공무선통신사,항공무선통신사,,Q-Net,True,국가전문자격,,4,IT/디지털,,data_cert_rows,68.67,90.88,68.67
962,청소년지도사3급,청소년지도사3급,청소년지도사3급,,Q-Net,True,국가전문자격,청소년지도사,27,교육/생활서비스,,data_cert_rows,55.82,76.38,55.82
963,작업치료사,작업치료사,작업치료사,,Q-Net,True,국가전문자격,,23,보건/복지,,data_cert_rows,84.38,,84.38
964,정신건강임상심리사 1급,정신건강임상심리사 1급,정신건강임상심리사1급,,Q-Net,True,국가전문자격,,23,보건/복지,,data_cert_rows,,,
965,정신건강임상심리사 2급,정신건강임상심리사 2급,정신건강임상심리사2급,,Q-Net,True,국가전문자격,,23,보건/복지,,data_cert_rows,,,
966,수중무인기조종사 2급,수중무인기조종사 2급,수중무인기조종사2급,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
967,관광통역안내사(스페인어),관광통역안내사(스페인어),관광통역안내사(스페인어),,Q-Net,True,국가전문자격,미분류,29,교육/생활서비스,,data_cert_rows,69.23,79.86,69.23
968,수중발파사 1급,수중발파사 1급,수중발파사1급,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
969,수중발파사 2급,수중발파사 2급,수중발파사2급,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
970,수중발파사 3급,수중발파사 3급,수중발파사3급,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
971,심해잠수사 1급,심해잠수사 1급,심해잠수사1급,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
972,수중무인기조종사 1급,수중무인기조종사 1급,수중무인기조종사1급,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
973,심해잠수사 2급,심해잠수사 2급,심해잠수사2급,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
974,영상판독사 1급,영상판독사 1급,영상판독사1급,,Q-Net,True,국가전문자격,,3,IT/디지털,,data_cert_rows,,,
975,영상판독사  2급,영상판독사  2급,영상판독사2급,,Q-Net,True,국가전문자격,,3,IT/디지털,,data_cert_rows,,,
976,영상판독사 3급,영상판독사 3급,영상판독사3급,,Q-Net,True,국가전문자격,,3,IT/디지털,,data_cert_rows,,,
977,탄약안전관리사,탄약안전관리사,탄약안전관리사,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
978,폭발물처리사,폭발물처리사,폭발물처리사,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
979,함정손상통제사,함정손상통제사,함정손상통제사,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
980,심해잠수사 3급,심해잠수사 3급,심해잠수사3급,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
981,낙하산전문포장사 2급,낙하산전문포장사 2급,낙하산전문포장사2급,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
982,낙하산전문포장사 1급,낙하산전문포장사 1급,낙하산전문포장사1급,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
983,군항공기사고구조사 2급,군항공기사고구조사 2급,군항공기사고구조사2급,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
984,환경교육사 2급 ,환경교육사 2급 ,환경교육사2급,,Q-Net,True,국가전문자격,,27,교육/생활서비스,,data_cert_rows,,,
985,환경교육사 3급 ,환경교육사 3급 ,환경교육사3급,,Q-Net,True,국가전문자격,,27,교육/생활서비스,,data_cert_rows,,,
986,환경영향평가사,환경영향평가사,환경영향평가사,,Q-Net,True,국가전문자격,,17,경영/비즈니스,,data_cert_rows,13.18,82.5,13.18
987,환경측정분석사,환경측정분석사,환경측정분석사,,Q-Net,True,국가전문자격,,12,엔지니어링/산업기술,,data_cert_rows,11.3,,11.3
988,구속구조정 조종사,구속구조정 조종사,구속구조정조종사,,Q-Net,True,국가전문자격,,41,모빌리티/운송,,data_cert_rows,,,
989,구명정 조종사,구명정 조종사,구명정조종사,,Q-Net,True,국가전문자격,,41,모빌리티/운송,,data_cert_rows,,,
990,선박안전관리사 1급,선박안전관리사 1급,선박안전관리사1급,,Q-Net,True,국가전문자격,,41,모빌리티/운송,,data_cert_rows,23.08,,23.08
991,선박안전관리사 2급,선박안전관리사 2급,선박안전관리사2급,,Q-Net,True,국가전문자격,,41,모빌리티/운송,,data_cert_rows,24.63,,24.63
992,선박안전관리사 3급,선박안전관리사 3급,선박안전관리사3급,,Q-Net,True,국가전문자격,,41,모빌리티/운송,,data_cert_rows,35.53,,35.53
993,수면비행선박조종사,수면비행선박조종사,수면비행선박조종사,,Q-Net,True,국가전문자격,,42,모빌리티/운송,,data_cert_rows,,,
994,국방무인기조작사,국방무인기조작사,국방무인기조작사,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
995,국방보안관리사,국방보안관리사,국방보안관리사,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
996,국방사업관리사(무기체계),국방사업관리사(무기체계),국방사업관리사(무기체계),,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,14.02,,14.02
997,국방사업관리사(정보체계),국방사업관리사(정보체계),국방사업관리사(정보체계),,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,37.0,,37.0
998,군항공기사고구조사 1급,군항공기사고구조사 1급,군항공기사고구조사1급,,Q-Net,True,국가전문자격,,43,국방/특수,,data_cert_rows,,,
999,문화예술교육사 1급,문화예술교육사 1급,문화예술교육사1급,,Q-Net,True,국가전문자격,,27,교육/생활서비스,,data_cert_rows,,,
1000,관광통역안내사(불어),관광통역안내사(불어),관광통역안내사(불어),,Q-Net,True,국가전문자격,미분류,29,교육/생활서비스,,data_cert_rows,62.04,58.33,62.04
1001,어린이영어지도사,어린이영어지도사,어린이영어지도사,,Q-Net,True,국가민간자격,비공인,27,교육/생활서비스,,data_cert_rows,,,
1002,관광통역안내사(말레이/인도네시아어),관광통역안내사(말레이/인도네시아어),관광통역안내사(말레이/인도네시아어),,Q-Net,True,국가전문자격,미분류,29,교육/생활서비스,,data_cert_rows,,,
1003,여신심사역,여신심사역,여신심사역,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,51.6,,51.6
1004,열쇠관리사 1급,열쇠관리사 1급,열쇠관리사1급,,Q-Net,True,국가민간자격,"공인 1급, 2급",12,엔지니어링/산업기술,,data_cert_rows,50.0,,50.0
1005,열쇠관리사 2급,열쇠관리사 2급,열쇠관리사2급,,Q-Net,True,국가민간자격,"공인 1급, 2급",10,엔지니어링/산업기술,,data_cert_rows,27.78,,27.78
1006,영상정보관리사,영상정보관리사,영상정보관리사,,Q-Net,True,국가민간자격,공인,3,IT/디지털,,data_cert_rows,60.63,,60.63
1007,옥외광고사,옥외광고사,옥외광고사,,Q-Net,True,국가민간자격,공인,34,크리에이티브/미디어,,data_cert_rows,48.23,,48.23
1008,원가분석사,원가분석사,원가분석사,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,57.29,,57.29
1009,실천예절지도사,실천예절지도사,실천예절지도사,,Q-Net,True,국가민간자격,공인,27,교육/생활서비스,,data_cert_rows,45.68,,45.68
1010,원산지관리사,원산지관리사,원산지관리사,,Q-Net,True,국가민간자격,공인,18,경영/비즈니스,,data_cert_rows,35.51,,35.51
1011,자동차진단평가사 1급,자동차진단평가사 1급,자동차진단평가사1급,,Q-Net,True,국가민간자격,"부분공인 1급, 2급",13,엔지니어링/산업기술,,data_cert_rows,48.84,,48.84
1012,자동차진단평가사 2급,자동차진단평가사 2급,자동차진단평가사2급,,Q-Net,True,국가민간자격,"부분공인 1급, 2급",13,엔지니어링/산업기술,,data_cert_rows,54.01,,54.01
1013,자산관리사(FP),자산관리사(FP),자산관리사(FP),,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,28.84,,28.84
1014,재경관리사,재경관리사,재경관리사,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,25.56,,25.56
1015,전산세무회계 전산세무 1급,전산세무회계 전산세무 1급,전산세무회계전산세무1급,,Q-Net,True,국가민간자격,"공인 전산세무 1급, 전산세무 2급, 전산회계 1급, 전산회계 2급",16,경영/비즈니스,,data_cert_rows,15.83,,15.83
1016,전산세무회계 전산세무 2급,전산세무회계 전산세무 2급,전산세무회계전산세무2급,,Q-Net,True,국가민간자격,"공인 전산세무 1급, 전산세무 2급, 전산회계 1급, 전산회계 2급",16,경영/비즈니스,,data_cert_rows,36.84,,36.84
1017,의료기기RA전문가,의료기기RA전문가,의료기기RA전문가,,Q-Net,True,국가민간자격,부분공인 2급,23,보건/복지,,data_cert_rows,,,
1018,전산세무회계 전산회계 1급,전산세무회계 전산회계 1급,전산세무회계전산회계1급,,Q-Net,True,국가민간자격,"공인 전산세무 1급, 전산세무 2급, 전산회계 1급, 전산회계 2급",16,경영/비즈니스,,data_cert_rows,41.26,,41.26
1019,실내디자이너,실내디자이너,실내디자이너,,Q-Net,True,국가민간자격,공인,10,엔지니어링/산업기술,,data_cert_rows,14.65,,14.65
1020,신용상담사,신용상담사,신용상담사,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,23.85,,23.85
1021,상공회의소한자 1급,상공회의소한자 1급,상공회의소한자1급,,Q-Net,True,국가민간자격,"부분공인 1급, 2급, 3급",28,교육/생활서비스,,data_cert_rows,16.83,,16.83
1022,상공회의소한자 2급,상공회의소한자 2급,상공회의소한자2급,,Q-Net,True,국가민간자격,"부분공인 1급, 2급, 3급",28,교육/생활서비스,,data_cert_rows,19.32,,19.32
1023,상공회의소한자 3급,상공회의소한자 3급,상공회의소한자3급,,Q-Net,True,국가민간자격,"부분공인 1급, 2급, 3급",28,교육/생활서비스,,data_cert_rows,40.3,,40.3
1024,샵마스터,샵마스터,샵마스터,,Q-Net,True,국가민간자격,부분공인 3급,19,경영/비즈니스,,data_cert_rows,,,
1025,세무회계 1급,세무회계 1급,세무회계1급,,Q-Net,True,국가민간자격,"공인 1급, 2급, 3급",16,경영/비즈니스,,data_cert_rows,23.89,,23.89
1026,세무회계 2급,세무회계 2급,세무회계2급,,Q-Net,True,국가민간자격,"공인 1급, 2급, 3급",16,경영/비즈니스,,data_cert_rows,38.78,,38.78
1027,신용위험분석사(CRA),신용위험분석사(CRA),신용위험분석사(CRA),,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,14.73,,14.73
1028,세무회계 3급,세무회계 3급,세무회계3급,,Q-Net,True,국가민간자격,"공인 1급, 2급, 3급",16,경영/비즈니스,,data_cert_rows,55.08,,55.08
1029,수화통역사,수화통역사,수화통역사,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,3.79,,3.79
1030,스마트해상물류관리사,스마트해상물류관리사,스마트해상물류관리사,,Q-Net,True,국가민간자격,공인,18,경영/비즈니스,,data_cert_rows,59.09,,59.09
1031,시스템에어컨설계시공관리사,시스템에어컨설계시공관리사,시스템에어컨설계시공관리사,,Q-Net,True,국가민간자격,공인,10,엔지니어링/산업기술,,data_cert_rows,45.07,,45.07
1032,신변보호사,신변보호사,신변보호사,,Q-Net,True,국가민간자격,공인,21,경영/비즈니스,,data_cert_rows,36.3,,36.3
1033,신용관리사,신용관리사,신용관리사,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,62.78,,62.78
1034,신용분석사,신용분석사,신용분석사,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,27.16,,27.16
1035,소프트웨어자산관리사(C-SAM),소프트웨어자산관리사(C-SAM),소프트웨어자산관리사(C-SAM),,Q-Net,True,국가민간자격,부분공인 2급,2,IT/디지털,,data_cert_rows,,,
1036,브레인트레이너,브레인트레이너,브레인트레이너,,Q-Net,True,국가민간자격,공인,24,보건/복지,,data_cert_rows,62.34,,62.34
1037,전산세무회계 전산회계 2급,전산세무회계 전산회계 2급,전산세무회계전산회계2급,,Q-Net,True,국가민간자격,"공인 전산세무 1급, 전산세무 2급, 전산회계 1급, 전산회계 2급",16,경영/비즈니스,,data_cert_rows,56.99,,56.99
1038,점역교정사 2급,점역교정사 2급,점역교정사2급,,Q-Net,True,국가민간자격,"공인 1급, 2급, 3급",28,교육/생활서비스,,data_cert_rows,29.08,,29.08
1039,두피타투(SMP)디자이너 1급,두피타투(SMP)디자이너 1급,두피타투(SMP)디자이너1급,,Q-Net,True,국가민간자격,,31,교육/생활서비스,,data_cert_rows,97.72,,97.72
1040,멀티미디어전문가,멀티미디어전문가,멀티미디어전문가,,Q-Net,True,국가민간자격,,34,크리에이티브/미디어,,data_cert_rows,92.31,,92.31
1041,게임기획전문가,게임기획전문가,게임기획전문가,,Q-Net,True,국가민간자격,,2,IT/디지털,,data_cert_rows,49.47,49.53,49.47
1042,게임프로그래밍전문가,게임프로그래밍전문가,게임프로그래밍전문가,,Q-Net,True,국가민간자격,,2,IT/디지털,,data_cert_rows,46.37,46.57,46.37
1043,경영정보시각화능력,경영정보시각화능력,경영정보시각화능력,,Q-Net,True,국가민간자격,상공회의소 자격,17,경영/비즈니스,,data_cert_rows,59.55,,59.55
1044,기업재난관리사,기업재난관리사,기업재난관리사,,Q-Net,True,국가민간자격,,12,엔지니어링/산업기술,,data_cert_rows,63.17,53.97,63.17
1045,두피타투(SMP)디자이너 지도사,두피타투(SMP)디자이너 지도사,두피타투(SMP)디자이너지도사,,Q-Net,True,국가민간자격,,31,교육/생활서비스,,data_cert_rows,85.37,,85.37
1046,무역영어 2급,무역영어 2급,무역영어2급,,Q-Net,True,국가민간자격,공인,18,경영/비즈니스,,data_cert_rows,19.25,,19.25
1047,방재안전관리사,방재안전관리사,방재안전관리사,,Q-Net,True,국가민간자격,,14,엔지니어링/산업기술,,data_cert_rows,55.85,49.25,55.85
1048,번역능력인정시험(TCT)2급,번역능력인정시험(TCT)2급,번역능력인정시험(TCT)2급,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,,,
1049,조경수조성관리사 3급,조경수조성관리사 3급,조경수조성관리사3급,,Q-Net,True,국가민간자격,"공인 2급, 3급",11,엔지니어링/산업기술,,data_cert_rows,91.67,,91.67
1050,번역능력인정시험(TCT)3급,번역능력인정시험(TCT)3급,번역능력인정시험(TCT)3급,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,,,
1051,보험심사평가사 2급,보험심사평가사 2급,보험심사평가사2급,,Q-Net,True,국가민간자격,"일부 공인, 일부 비공인",16,경영/비즈니스,,data_cert_rows,79.71,,79.71
1052,종이접기,종이접기,종이접기,,Q-Net,True,국가민간자격,부분공인 마스터,35,크리에이티브/미디어,,data_cert_rows,39.58,,39.58
1053,무역영어 3급,무역영어 3급,무역영어3급,,Q-Net,True,국가민간자격,공인,18,경영/비즈니스,,data_cert_rows,35.3,,35.3
1054,점역교정사 1급,점역교정사 1급,점역교정사1급,,Q-Net,True,국가민간자격,"공인 1급, 2급, 3급",28,교육/생활서비스,,data_cert_rows,13.66,,13.66
1055,한방병원행정사,한방병원행정사,한방병원행정사,,Q-Net,True,국가민간자격,,21,경영/비즈니스,,data_cert_rows,76.38,,76.38
1056,피부관리사,피부관리사,피부관리사,,Q-Net,True,국가민간자격,,31,교육/생활서비스,,data_cert_rows,,,
1057,점역교정사 3급,점역교정사 3급,점역교정사3급,,Q-Net,True,국가민간자격,"공인 1급, 2급, 3급",28,교육/생활서비스,,data_cert_rows,32.0,,32.0
1058,정보기술자격(ITQ) A급,정보기술자격(ITQ) A급,정보기술자격(ITQ)A급,,Q-Net,True,국가민간자격,"공인 A급,B급,C급",3,IT/디지털,,data_cert_rows,57.91,,57.91
1059,정보기술자격(ITQ) B급,정보기술자격(ITQ) B급,정보기술자격(ITQ)B급,,Q-Net,True,국가민간자격,"공인 A급,B급,C급",3,IT/디지털,,data_cert_rows,22.93,,22.93
1060,정보기술자격(ITQ) C급,정보기술자격(ITQ) C급,정보기술자격(ITQ)C급,,Q-Net,True,국가민간자격,"공인 A급,B급,C급",3,IT/디지털,,data_cert_rows,11.25,,11.25
1061,정보기술프로젝트관리전문가(IT-PMP),정보기술프로젝트관리전문가(IT-PMP),정보기술프로젝트관리전문가(IT-PMP),,Q-Net,True,국가민간자격,공인,3,IT/디지털,,data_cert_rows,66.04,,66.04
1062,정보시스템감리사,정보시스템감리사,정보시스템감리사,,Q-Net,True,국가민간자격,공인,3,IT/디지털,,data_cert_rows,8.84,,8.84
1063,게임그래픽전문가,게임그래픽전문가,게임그래픽전문가,,Q-Net,True,국가민간자격,,33,크리에이티브/미디어,,data_cert_rows,53.37,53.8,53.37
1064,조경수조성관리사 2급,조경수조성관리사 2급,조경수조성관리사2급,,Q-Net,True,국가민간자격,"공인 2급, 3급",11,엔지니어링/산업기술,,data_cert_rows,100.0,,100.0
1065,전산회계,전산회계,전산회계,,Q-Net,True,국가민간자격,"1급, 2급",16,경영/비즈니스,,data_cert_rows,,,
1066,정책분석평가사 1급,정책분석평가사 1급,정책분석평가사1급,,Q-Net,True,국가민간자격,"1급,2급,3급",21,경영/비즈니스,,data_cert_rows,36.67,,36.67
1067,조향사,조향사,조향사,,Q-Net,True,국가민간자격,1급,8,엔지니어링/산업기술,,data_cert_rows,94.97,,94.98
1068,주얼리마스터,주얼리마스터,주얼리마스터,,Q-Net,True,국가민간자격,"1급, 2급",35,크리에이티브/미디어,,data_cert_rows,,,
1069,통번역사,통번역사,통번역사,,Q-Net,True,국가민간자격,,28,교육/생활서비스,,data_cert_rows,,,
1070,푸드코디네이터,푸드코디네이터,푸드코디네이터,,Q-Net,True,국가민간자격,,30,교육/생활서비스,,data_cert_rows,,,
1071,AFPK(재무설계사),AFPK(재무설계사),AFPK(재무설계사),,Q-Net,True,국가민간자격,,16,경영/비즈니스,,data_cert_rows,34.2,,34.2
1072,분재관리사 2급,분재관리사 2급,분재관리사2급,,Q-Net,True,국가민간자격,"공인 전문관리사, 1급, 2급",38,1차산업/자원,,data_cert_rows,84.65,,84.65
1073,분재관리사 1급,분재관리사 1급,분재관리사1급,,Q-Net,True,국가민간자격,"공인 전문관리사, 1급, 2급",38,1차산업/자원,,data_cert_rows,78.3,,78.3
1074,분재관리사 전문관리사,분재관리사 전문관리사,분재관리사전문관리사,,Q-Net,True,국가민간자격,"공인 전문관리사, 1급, 2급",38,1차산업/자원,,data_cert_rows,37.61,,37.61
1075,GTQi(그래픽기술자격 일러스트) 2급,GTQi(그래픽기술자격 일러스트) 2급,GTQi(그래픽기술자격일러스트)2급,,Q-Net,True,국가민간자격,부분공인,33,크리에이티브/미디어,,data_cert_rows,74.48,,74.48
1076,GTQi(그래픽기술자격 일러스트) 3급,GTQi(그래픽기술자격 일러스트) 3급,GTQi(그래픽기술자격일러스트)3급,,Q-Net,True,국가민간자격,부분공인,33,크리에이티브/미디어,,data_cert_rows,75.73,,75.73
1077,IEQ 2급(인터넷윤리자격),IEQ 2급(인터넷윤리자격),IEQ2급(인터넷윤리자격),,Q-Net,True,국가민간자격,부분공인 지도사,3,IT/디지털,,data_cert_rows,,,0.0
1078,IEQ 3급(인터넷윤리자격),IEQ 3급(인터넷윤리자격),IEQ3급(인터넷윤리자격),,Q-Net,True,국가민간자격,부분공인 지도사,3,IT/디지털,,data_cert_rows,33.18,,33.18
1079,IEQ 지도사(인터넷윤리자격),IEQ 지도사(인터넷윤리자격),IEQ지도사(인터넷윤리자격),,Q-Net,True,국가민간자격,공인,3,IT/디지털,,data_cert_rows,71.21,,71.21
1080,KBS한국어능력시험 1급,KBS한국어능력시험 1급,KBS한국어능력시험1급,,Q-Net,True,국가민간자격,"부분공인 1급, 2+급, 2-급, 3+급, 3-급, 4+급",28,교육/생활서비스,,data_cert_rows,1.05,,1.05
1081,GTQi(그래픽기술자격 일러스트) 1급,GTQi(그래픽기술자격 일러스트) 1급,GTQi(그래픽기술자격일러스트)1급,,Q-Net,True,국가민간자격,부분공인,33,크리에이티브/미디어,,data_cert_rows,55.88,,55.88
1082,KBS한국어능력시험 2+급,KBS한국어능력시험 2+급,KBS한국어능력시험2+급,,Q-Net,True,국가민간자격,"부분공인 1급, 2+급, 2-급, 3+급, 3-급, 4+급",28,교육/생활서비스,,data_cert_rows,2.6,,2.6
1083,KBS한국어능력시험 3+급,KBS한국어능력시험 3+급,KBS한국어능력시험3+급,,Q-Net,True,국가민간자격,"부분공인 1급, 2+급, 2-급, 3+급, 3-급, 4+급",28,교육/생활서비스,,data_cert_rows,13.59,,13.59
1084,KBS한국어능력시험 3-급,KBS한국어능력시험 3-급,KBS한국어능력시험3-급,,Q-Net,True,국가민간자격,"부분공인 1급, 2+급, 2-급, 3+급, 3-급, 4+급",28,교육/생활서비스,,data_cert_rows,14.26,,14.26
1085,KBS한국어능력시험 4+급,KBS한국어능력시험 4+급,KBS한국어능력시험4+급,,Q-Net,True,국가민간자격,"부분공인 1급, 2+급, 2-급, 3+급, 3-급, 4+급",28,교육/생활서비스,,data_cert_rows,26.65,,26.65
1086,PC Master,PC Master,PCMaster,,Q-Net,True,국가민간자격,공인,3,IT/디지털,,data_cert_rows,85.25,,85.24
1087,PC정비사 1급,PC정비사 1급,PC정비사1급,,Q-Net,True,국가민간자격,"공인 1급, 2급",3,IT/디지털,,data_cert_rows,55.3,,55.3
1088,PC정비사 2급,PC정비사 2급,PC정비사2급,,Q-Net,True,국가민간자격,"공인 1급, 2급",3,IT/디지털,,data_cert_rows,60.17,,60.17
1089,KBS한국어능력시험 2-급,KBS한국어능력시험 2-급,KBS한국어능력시험2-급,,Q-Net,True,국가민간자격,"부분공인 1급, 2+급, 2-급, 3+급, 3-급, 4+급",28,교육/생활서비스,,data_cert_rows,6.17,,6.17
1090,RFID기술자격검정 GL,RFID기술자격검정 GL,RFID기술자격검정GL,,Q-Net,True,국가민간자격,"공인 RFID-GL, RFID-SL",4,IT/디지털,,data_cert_rows,55.62,,55.62
1091,FLEX프랑스어,FLEX프랑스어,FLEX프랑스어,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,96.35,,96.35
1092,FLEX일본어,FLEX일본어,FLEX일본어,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,94.49,,94.49
1093,전파전자통신산업기사,전파전자통신산업기사,전파전자통신산업기사,,Q-Net,True,국가기술자격,산업기사,4,IT/디지털,,data_cert_rows,19.29,51.58,35.44
1094,CS Leaders(관리사),CS Leaders(관리사),CSLeaders(관리사),,Q-Net,True,국가민간자격,공인,19,경영/비즈니스,,data_cert_rows,58.49,,58.49
1095,ERP물류정보관리사 1급,ERP물류정보관리사 1급,ERP물류정보관리사1급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,42.62,,42.62
1096,ERP물류정보관리사 2급,ERP물류정보관리사 2급,ERP물류정보관리사2급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,71.11,,71.11
1097,ERP생산정보관리사 1급,ERP생산정보관리사 1급,ERP생산정보관리사1급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,62.98,,62.98
1098,ERP생산정보관리사 2급,ERP생산정보관리사 2급,ERP생산정보관리사2급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,81.81,,81.81
1099,FLEX중국어,FLEX중국어,FLEX중국어,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,90.13,,90.13
1100,ERP인사정보관리사 1급,ERP인사정보관리사 1급,ERP인사정보관리사1급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,47.69,,47.69
1101,ERP회계정보관리사 1급,ERP회계정보관리사 1급,ERP회계정보관리사1급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,50.42,,50.42
1102,ERP회계정보관리사 2급,ERP회계정보관리사 2급,ERP회계정보관리사2급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,80.63,,80.63
1103,FLEX독일어,FLEX독일어,FLEX독일어,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,91.76,,91.76
1104,FLEX러시아어,FLEX러시아어,FLEX러시아어,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,89.97,,89.97
1105,FLEX스페인어,FLEX스페인어,FLEX스페인어,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,91.78,,91.78
1106,FLEX영어,FLEX영어,FLEX영어,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,92.11,,92.11
1107,ERP인사정보관리사 2급,ERP인사정보관리사 2급,ERP인사정보관리사2급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,68.58,,68.58
1108,RFID기술자격검정 SL,RFID기술자격검정 SL,RFID기술자격검정SL,,Q-Net,True,국가민간자격,"공인 RFID-GL, RFID-SL",4,IT/디지털,,data_cert_rows,41.67,,41.67
1109,SMAT(서비스경영자격) 1급(컨설턴트),SMAT(서비스경영자격) 1급(컨설턴트),SMAT(서비스경영자격)1급(컨설턴트),,Q-Net,True,국가민간자격,"공인 1급(컨설턴트), 2급(관리자), 3급(실무자)",17,경영/비즈니스,,data_cert_rows,48.57,,48.57
