statisYy,jmCd,jmNm,grdCd,grdNm,mdobligFldCd,mdobligFldNm,mjrYnCcd,accumAcquCnt,yy1AcquCnt,yy2AcquCnt,yy3AcquCnt,yy4AcquCnt,yy5AcquCnt,yy6AcquCnt
2025,8691,선로설비기능사보,41,기능사보,213,통신,N,209,209,0,0,0,0,0
2025,8701,정보통신운용기능사보,41,기능사보,213,통신,N,9787,9787,0,0,0,0,0
2025,8720,전화교환기능사보,41,기능사보,213,통신,N,26,26,0,0,0,0,0
2025,8723,한복기능사보,41,기능사보,192,의복,N,345,345,0,0,0,0,0
2025,8740,조선요철기능사보,41,기능사보,164,조선,N,62,62,0,0,0,0,0
2025,8760,선박기관정비기능사보,41,기능사보,164,조선,N,12,12,0,0,0,0,0
2025,8770,석공기능사보,41,기능사보,142,토목,N,280,280,0,0,0,0,0
2025,8780,보선기능사보,41,기능사보,142,토목,N,1219,1219,0,0,0,0,0
2025,8790,콘크리트기능사보,41,기능사보,142,토목,N,3695,3695,0,0,0,0,0
2025,8792,축소사진기능사보,41,기능사보,231,인쇄.사진,N,13,13,0,0,0,0,0
2025,8795,사진기능사보,41,기능사보,231,인쇄.사진,N,1348,1348,0,0,0,0,0
2025,8800,방수기능사보,41,기능사보,141,건축,N,1891,1891,0,0,0,0,0
2025,8801,전자계산기기능사보,41,기능사보,202,전자,N,108,108,0,0,0,0,0
2025,8810,포장기능사보,41,기능사보,24,생산관리,N,546,546,0,0,0,0,0
2025,8820,갱부기능사보,41,기능사보,151,채광,N,3,3,0,0,0,0,0
2025,8830,조적기능사보,41,기능사보,141,건축,N,11337,11337,0,0,0,0,0
2025,8840,철근기능사보,41,기능사보,141,건축,N,3202,3202,0,0,0,0,0
2025,8860,창호제작기능사보,41,기능사보,141,건축,N,39,39,0,0,0,0,0
2025,8861,목재창호기능사보,41,기능사보,141,건축,N,868,868,0,0,0,0,0
2025,8862,금속재창호기능사보,41,기능사보,172,판금.제관.새시,N,978,978,0,0,0,0,0
2025,8870,미장기능사보,41,기능사보,141,건축,N,19549,19549,0,0,0,0,0
2025,8880,비계기능사보,41,기능사보,141,건축,N,196,196,0,0,0,0,0
2025,8890,건축목공기능사보,41,기능사보,141,건축,N,10632,10632,0,0,0,0,0
2025,8892,석조각기능사보,41,기능사보,232,목재.가구.공예,N,14,14,0,0,0,0,0
2025,8893,석연마기능사보,41,기능사보,232,목재.가구.공예,N,12,12,0,0,0,0,0
2025,8894,석절삭기능사보,41,기능사보,232,목재.가구.공예,N,3,3,0,0,0,0,0
2025,8900,가구제작기능사보,41,기능사보,232,목재.가구.공예,N,2741,2741,0,0,0,0,0
2025,8910,건축도장기능사보,41,기능사보,141,건축,N,2785,2785,0,0,0,0,0
2025,8918,오물처리사보,41,기능사보,261,환경,N,327,327,0,0,0,0,0
2025,8921,구들온돌기능사보,41,기능사보,141,건축,N,1283,1283,0,0,0,0,0
2025,8922,온수온돌기능사보,41,기능사보,141,건축,N,9138,9138,0,0,0,0,0
2025,8930,거푸집기능사보,41,기능사보,141,건축,N,1884,1884,0,0,0,0,0
2025,8931,자료입력기능사보,41,기능사보,211,정보기술,N,882,882,0,0,0,0,0
2025,8940,도배기능사보,41,기능사보,141,건축,N,748,748,0,0,0,0,0
2025,8950,기와기능사보,41,기능사보,141,건축,N,3,3,0,0,0,0,0
2025,8970,타일기능사보,41,기능사보,141,건축,N,3345,3345,0,0,0,0,0
2025,8980,방적기보전기능사보,41,기능사보,191,섬유,N,294,294,0,0,0,0,0
2025,8990,방적기조정기능사보,41,기능사보,191,섬유,N,60,60,0,0,0,0,0
2025,9000,생사기능사보,41,기능사보,191,섬유,N,12,12,0,0,0,0,0
2025,9010,직기보전기능사보,41,기능사보,191,섬유,N,166,166,0,0,0,0,0
2025,9020,직기조정기능사보,41,기능사보,191,섬유,N,1304,1304,0,0,0,0,0
2025,9030,정련표백기능사보,41,기능사보,191,섬유,N,641,641,0,0,0,0,0
2025,9040,침염기능사보,41,기능사보,191,섬유,N,453,453,0,0,0,0,0
2025,9050,날염기능사보,41,기능사보,191,섬유,N,227,227,0,0,0,0,0
2025,9060,직물가공기능사보,41,기능사보,191,섬유,N,104,104,0,0,0,0,0
2025,9061,호부기조정기능사보,41,기능사보,191,섬유,N,32,32,0,0,0,0,0
2025,9070,시추기능사보,41,기능사보,151,채광,N,2310,2310,0,0,0,0,0
2025,9080,굴착기능사보,41,기능사보,151,채광,N,2123,2123,0,0,0,0,0
2025,9090,굴진기능사보,41,기능사보,151,채광,N,1384,1384,0,0,0,0,0
2025,9100,지주기능사보,41,기능사보,151,채광,N,1883,1883,0,0,0,0,0
2025,9110,선광기능사보,41,기능사보,151,채광,N,7,7,0,0,0,0,0
2025,9151,유리시공기능사보,41,기능사보,141,건축,N,227,227,0,0,0,0,0
2025,9170,나전칠기기능사보,41,기능사보,232,목재.가구.공예,N,34,34,0,0,0,0,0
2025,9190,금속도장기능사보,41,기능사보,175,도장.도금,N,842,842,0,0,0,0,0
2025,9200,귀금속가공기능사보,41,기능사보,232,목재.가구.공예,N,936,936,0,0,0,0,0
2025,9210,목공예기능사보,41,기능사보,232,목재.가구.공예,N,1016,1016,0,0,0,0,0
2025,9220,인판공예기능사보,41,기능사보,232,목재.가구.공예,N,1,1,0,0,0,0,0
2025,9230,문선식자기능사보,41,기능사보,231,인쇄.사진,N,346,346,0,0,0,0,0
2025,9231,문선식자기능사보,41,기능사보,231,인쇄.사진,N,196,196,0,0,0,0,0
2025,9232,문선식자기능사보,41,기능사보,231,인쇄.사진,N,49,49,0,0,0,0,0
2025,9240,지형연판기능사보,41,기능사보,231,인쇄.사진,N,1,1,0,0,0,0,0
2025,9253,인쇄기능사보,41,기능사보,231,인쇄.사진,N,1110,1110,0,0,0,0,0
2025,9254,평판인쇄기능사보,41,기능사보,231,인쇄.사진,N,3760,3760,0,0,0,0,0
2025,9255,인쇄기능사보,41,기능사보,231,인쇄.사진,N,30,30,0,0,0,0,0
2025,9260,주조조판기기능사보,41,기능사보,231,인쇄.사진,N,8,8,0,0,0,0,0
2025,9262,평판제판기능사보,41,기능사보,231,인쇄.사진,N,310,310,0,0,0,0,0
2025,9263,제판기능사보,41,기능사보,231,인쇄.사진,N,3,3,0,0,0,0,0
2025,9270,옵셋제판기능사보,41,기능사보,231,인쇄.사진,N,52,52,0,0,0,0,0
2025,9280,홍삼제조기능사보,41,기능사보,221,식품,N,171,171,0,0,0,0,0
2025,9321,농산식품가공기능사보,41,기능사보,221,식품,N,52,52,0,0,0,0,0
2025,9322,축산식품가공기능사보,41,기능사보,221,식품,N,42,42,0,0,0,0,0
2025,9323,수산제조기능사보,41,기능사보,221,식품,N,16,16,0,0,0,0,0
2025,9330,원예종묘기능사보,41,기능사보,241,농업,N,171,171,0,0,0,0,0
2025,9340,임업종묘기능사보,41,기능사보,243,임업,N,1,1,0,0,0,0,0
2025,9371,교환설비기능사보,41,기능사보,213,통신,N,924,924,0,0,0,0,0
2025,9380,전기기기기능사보,41,기능사보,201,전기,N,6737,6737,0,0,0,0,0
2025,9391,수편물기능사보,41,기능사보,191,섬유,N,193,193,0,0,0,0,0
2025,9392,기계편물기능사보,41,기능사보,191,섬유,N,980,980,0,0,0,0,0
2025,9401,수자수공예기능사보,41,기능사보,232,목재.가구.공예,N,578,578,0,0,0,0,0
2025,9402,기계자수공예기능사보,41,기능사보,232,목재.가구.공예,N,528,528,0,0,0,0,0
2025,9422,담배제조기계기능사보,41,기능사보,162,기계장비설비.설치,N,1,1,0,0,0,0,0
2025,9430,광산기계운전및수리기능사보,41,기능사보,151,채광,N,1,1,0,0,0,0,0
2025,9433,시멘트제조기능사보,41,기능사보,171,금속.재료,N,58,58,0,0,0,0,0
2025,9434,가구도장기능사보,41,기능사보,141,건축,N,400,400,0,0,0,0,0
2025,9435,광고도장기능사보,41,기능사보,175,도장.도금,N,625,625,0,0,0,0,0
2025,9436,보석가공기능사보,41,기능사보,232,목재.가구.공예,N,92,92,0,0,0,0,0
2025,9437,도자기공예기능사보,41,기능사보,232,목재.가구.공예,N,55,55,0,0,0,0,0
2025,9438,인장공예기능사보,41,기능사보,232,목재.가구.공예,N,1445,1445,0,0,0,0,0
2025,9439,제과사보,41,기능사보,222,제과.제빵,N,262,262,0,0,0,0,0
2025,9440,제빵사보,41,기능사보,222,제과.제빵,N,567,567,0,0,0,0,0
2025,9441,양복재단기능사보,41,기능사보,192,의복,N,72,72,0,0,0,0,0
2025,9442,양복봉재기능사보,41,기능사보,192,의복,N,4186,4186,0,0,0,0,0
2025,9443,양장재단기능사보,41,기능사보,192,의복,N,667,667,0,0,0,0,0
2025,9444,양장봉재기능사보,41,기능사보,192,의복,N,5563,5563,0,0,0,0,0
2025,9445,등죽세공예기능사보,41,기능사보,232,목재.가구.공예,N,8,8,0,0,0,0,0
2025,9447,채소재배기능사보,41,기능사보,241,농업,N,198,198,0,0,0,0,0
2025,9448,과수재배기능사보,41,기능사보,241,농업,N,67,67,0,0,0,0,0
2025,9449,화훼재배기능사보,41,기능사보,241,농업,N,598,598,0,0,0,0,0
2025,9450,조경기능사보,41,기능사보,143,조경,N,1893,1893,0,0,0,0,0
2025,9451,시설원예기능사보,41,기능사보,241,농업,N,38,38,0,0,0,0,0
2025,9452,조화공예기능사보,41,기능사보,232,목재.가구.공예,N,247,247,0,0,0,0,0
2025,9455,제책기능사보,41,기능사보,231,인쇄.사진,N,231,231,0,0,0,0,0
2025,9462,신발류제조기능사보,41,기능사보,192,의복,N,117,117,0,0,0,0,0
2025,9470,합판제조기능사보,41,기능사보,141,건축,N,37,37,0,0,0,0,0
2025,9480,그라비아인쇄기능사보,41,기능사보,231,인쇄.사진,N,54,54,0,0,0,0,0
2025,9999,인수통합종목,41,기능사보,161,기계제작,N,20,20,0,0,0,0,0
