major_code,major_name,domain_sub_code_raw,domain_sub_name_raw,domain_main_code_raw,domain_main_name_raw,major_id,domain_label_candidate,source
1277,광고그래픽디자인과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1277,디자인,qnet_udept_oblig_list
1278,광고기획과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1278,디자인,qnet_udept_oblig_list
1279,광고디자인(과·전공·학과),082,디자인,8,문화·예술·디자인·방송,major_qnet_1279,디자인,qnet_udept_oblig_list
1280,광고디자인영상과,024,생산관리,2,경영·회계·사무,major_qnet_1280,생산관리,qnet_udept_oblig_list
1281,광고멀티미디어디자인,024,생산관리,2,경영·회계·사무,major_qnet_1281,생산관리,qnet_udept_oblig_list
1282,광고미디어과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1282,디자인,qnet_udept_oblig_list
1283,광고보도영상과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1283,디자인,qnet_udept_oblig_list
1284,광고사인디자인전공,082,디자인,8,문화·예술·디자인·방송,major_qnet_1284,디자인,qnet_udept_oblig_list
1285,광고사진,082,디자인,8,문화·예술·디자인·방송,major_qnet_1285,디자인,qnet_udept_oblig_list
1286,광고영상과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1286,디자인,qnet_udept_oblig_list
1287,광고영상디자인,024,생산관리,2,경영·회계·사무,major_qnet_1287,생산관리,qnet_udept_oblig_list
1288,광고전공,082,디자인,8,문화·예술·디자인·방송,major_qnet_1288,디자인,qnet_udept_oblig_list
1289,광고정보과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1289,디자인,qnet_udept_oblig_list
1290,광고창작과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1290,디자인,qnet_udept_oblig_list
1291,광고출판디자인계열,024,생산관리,2,경영·회계·사무,major_qnet_1291,생산관리,qnet_udept_oblig_list
1292,광고커뮤니케이션디자인전공,082,디자인,8,문화·예술·디자인·방송,major_qnet_1292,디자인,qnet_udept_oblig_list
1293,광고케릭터전공,082,디자인,8,문화·예술·디자인·방송,major_qnet_1293,디자인,qnet_udept_oblig_list
1294,광고편집디자인전공,082,디자인,8,문화·예술·디자인·방송,major_qnet_1294,디자인,qnet_udept_oblig_list
1295,광고학과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1295,디자인,qnet_udept_oblig_list
1296,광고홍보(계열·전공·학과·학부),082,디자인,8,문화·예술·디자인·방송,major_qnet_1296,디자인,qnet_udept_oblig_list
1297,광고PR영상학과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1297,디자인,qnet_udept_oblig_list
1298,광기술공학과,202,전자,20,전기·전자,major_qnet_1298,전자,qnet_udept_oblig_list
1299,광반도체정보공학과,202,전자,20,전기·전자,major_qnet_1299,전자,qnet_udept_oblig_list
1300,광응용과학전공,202,전자,20,전기·전자,major_qnet_1300,전자,qnet_udept_oblig_list
1301,광응용학과,202,전자,20,전기·전자,major_qnet_1301,전자,qnet_udept_oblig_list
1302,광전기공학전공,201,전기,20,전기·전자,major_qnet_1302,전기,qnet_udept_oblig_list
1303,광전기제어신소재공학부,162,기계장비설비·설치,16,기계,major_qnet_1303,기계,qnet_udept_oblig_list
1304,광전자(공학과·공학전공·과),202,전자,20,전기·전자,major_qnet_1304,전자,qnet_udept_oblig_list
1305,광전자디스플레이공학전공,202,전자,20,전기·전자,major_qnet_1305,전자,qnet_udept_oblig_list
1306,광전자물리(전공·학과·학전공),202,전자,20,전기·전자,major_qnet_1306,전자,qnet_udept_oblig_list
1307,광전자재료전공,181,화공,18,화학,major_qnet_1307,화공,qnet_udept_oblig_list
1308,광전자정보공학(과·전공·부),202,전자,20,전기·전자,major_qnet_1308,전자,qnet_udept_oblig_list
1309,광전자정보통신과,202,전자,20,전기·전자,major_qnet_1309,전자,qnet_udept_oblig_list
1311,광전자통신과,202,전자,20,전기·전자,major_qnet_1311,전자,qnet_udept_oblig_list
1312,광전자화공소재전공,171,금속·재료,17,재료,major_qnet_1312,기타,qnet_udept_oblig_list
1313,광정보미디어공학과,083,방송,8,문화·예술·디자인·방송,major_qnet_1313,방송,qnet_udept_oblig_list
1314,광정보통신과,202,전자,20,전기·전자,major_qnet_1314,전자,qnet_udept_oblig_list
1315,광통신설비과,162,기계장비설비·설치,16,기계,major_qnet_1315,기계,qnet_udept_oblig_list
1316,광통신전자공학부,202,전자,20,전기·전자,major_qnet_1316,전자,qnet_udept_oblig_list
1317,광학공학과,202,전자,20,전기·전자,major_qnet_1317,전자,qnet_udept_oblig_list
1318,교통공학,144,도시·교통,14,건설,major_qnet_1318,기타,qnet_udept_oblig_list
1319,교통물류시스템(학과·공학부),144,도시·교통,14,건설,major_qnet_1319,기타,qnet_udept_oblig_list
1320,교통물류정보과,144,도시·교통,14,건설,major_qnet_1320,기타,qnet_udept_oblig_list
1321,교통시스템공학전공,144,도시·교통,14,건설,major_qnet_1321,기타,qnet_udept_oblig_list
1322,교통시스템전공,144,도시·교통,14,건설,major_qnet_1322,기타,qnet_udept_oblig_list
1323,교통정보시스템전공,144,도시·교통,14,건설,major_qnet_1323,기타,qnet_udept_oblig_list
1324,교통학과,144,도시·교통,14,건설,major_qnet_1324,기타,qnet_udept_oblig_list
1325,구조공학과,142,토목,14,건설,major_qnet_1325,토목,qnet_udept_oblig_list
1326,구조및지반전공,142,토목,14,건설,major_qnet_1326,토목,qnet_udept_oblig_list
1327,구조시스템공학,142,토목,14,건설,major_qnet_1327,토목,qnet_udept_oblig_list
1328,국방물자과,162,기계장비설비·설치,16,기계,major_qnet_1328,기계,qnet_udept_oblig_list
1329,국방정보통신과,211,정보기술,21,정보통신,major_qnet_1329,정보통신,qnet_udept_oblig_list
1330,국방특수기술과,162,기계장비설비·설치,16,기계,major_qnet_1330,기계,qnet_udept_oblig_list
1331,국제물류시스템학전공,024,생산관리,2,경영·회계·사무,major_qnet_1331,생산관리,qnet_udept_oblig_list
1332,국제물류학전공,024,생산관리,2,경영·회계·사무,major_qnet_1332,생산관리,qnet_udept_oblig_list
1333,국제유통학,024,생산관리,2,경영·회계·사무,major_qnet_1333,생산관리,qnet_udept_oblig_list
1334,국제자원개발학과,142,토목,14,건설,major_qnet_1334,토목,qnet_udept_oblig_list
1335,국제정보통신과,202,전자,20,전기·전자,major_qnet_1335,전자,qnet_udept_oblig_list
1336,국제호텔외식경영학과,024,생산관리,2,경영·회계·사무,major_qnet_1336,생산관리,qnet_udept_oblig_list
1337,국제호텔쿠킹과,131,조리,13,음식서비스,major_qnet_1337,조리,qnet_udept_oblig_list
1338,귀금속공예,082,디자인,8,문화·예술·디자인·방송,major_qnet_1338,디자인,qnet_udept_oblig_list
1339,귀금속디자인(과·전공·학전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_1339,디자인,qnet_udept_oblig_list
1340,귀금속디자인가공과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1340,디자인,qnet_udept_oblig_list
1341,귀금속디자인세공학과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1341,디자인,qnet_udept_oblig_list
1342,귀금속보석과,232,목재·가구·공예,23,인쇄·목재·가구·공예,major_qnet_1342,,qnet_udept_oblig_list
1343,귀금속보석디자인(과·학과·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_1343,디자인,qnet_udept_oblig_list
1344,귀금속세공디자인과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1344,디자인,qnet_udept_oblig_list
1345,귀금속세공학과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1345,디자인,qnet_udept_oblig_list
1346,귀금속조형디자인전공,082,디자인,8,문화·예술·디자인·방송,major_qnet_1346,디자인,qnet_udept_oblig_list
1347,그래픽게임전공,082,디자인,8,문화·예술·디자인·방송,major_qnet_1347,디자인,qnet_udept_oblig_list
1348,그래픽디자인(계열·과·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_1348,디자인,qnet_udept_oblig_list
1349,그래픽산업디자인과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1349,디자인,qnet_udept_oblig_list
1350,그래픽아트미디어과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1350,디자인,qnet_udept_oblig_list
1351,그래픽애니메이션학과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1351,디자인,qnet_udept_oblig_list
1352,그래픽정보디자인전공,082,디자인,8,문화·예술·디자인·방송,major_qnet_1352,디자인,qnet_udept_oblig_list
1353,그래픽패키지디자인전공,082,디자인,8,문화·예술·디자인·방송,major_qnet_1353,디자인,qnet_udept_oblig_list
1354,그린시스템계열,261,환경,26,환경·에너지,major_qnet_1354,환경,qnet_udept_oblig_list
1355,그린인테리어과,141,건축,14,건설,major_qnet_1355,건축,qnet_udept_oblig_list
1356,글로컬IT학과,202,전자,20,전기·전자,major_qnet_1356,전자,qnet_udept_oblig_list
1357,금속(공학부·공학전공·과),161,기계제작,16,기계,major_qnet_1357,기계,qnet_udept_oblig_list
1358,금속·귀금속세공과,232,목재·가구·공예,23,인쇄·목재·가구·공예,major_qnet_1358,,qnet_udept_oblig_list
1359,금속공예(과·학과·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_1359,디자인,qnet_udept_oblig_list
1360,금속공예디자인(과·전공·학과),082,디자인,8,문화·예술·디자인·방송,major_qnet_1360,디자인,qnet_udept_oblig_list
1361,금속공학(과·과군),161,기계제작,16,기계,major_qnet_1361,기계,qnet_udept_oblig_list
1362,금속공학교육과,171,금속·재료,17,재료,major_qnet_1362,기타,qnet_udept_oblig_list
1363,금속공학및재료공학부,171,금속·재료,17,재료,major_qnet_1363,기타,qnet_udept_oblig_list
1364,금속금형디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_1364,디자인,qnet_udept_oblig_list
1365,금속금형설계과,167,금형·공작기계,16,기계,major_qnet_1365,기계,qnet_udept_oblig_list
1366,금속디자인전공,082,디자인,8,문화·예술·디자인·방송,major_qnet_1366,디자인,qnet_udept_oblig_list
1367,금속시스템공학전공,171,금속·재료,17,재료,major_qnet_1367,기타,qnet_udept_oblig_list
1368,금속신소재(공학과·전공),171,금속·재료,17,재료,major_qnet_1368,기타,qnet_udept_oblig_list
1369,금속장식디자인전공,082,디자인,8,문화·예술·디자인·방송,major_qnet_1369,디자인,qnet_udept_oblig_list
1370,금속재료(공학과·공학전공·과),171,금속·재료,17,재료,major_qnet_1370,기타,qnet_udept_oblig_list
1371,금속전공,161,기계제작,16,기계,major_qnet_1371,기계,qnet_udept_oblig_list
1372,금속제품디자인과,024,생산관리,2,경영·회계·사무,major_qnet_1372,생산관리,qnet_udept_oblig_list
1373,금속조형디자인과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1373,디자인,qnet_udept_oblig_list
1374,금융부동산학부,144,도시·교통,14,건설,major_qnet_1374,기타,qnet_udept_oblig_list
1375,금융전산과,202,전자,20,전기·전자,major_qnet_1375,전자,qnet_udept_oblig_list
1376,금형과,167,금형·공작기계,16,기계,major_qnet_1376,기계,qnet_udept_oblig_list
1377,금형기술과,167,금형·공작기계,16,기계,major_qnet_1377,기계,qnet_udept_oblig_list
1378,금형디자인과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1378,디자인,qnet_udept_oblig_list
1379,금형설계공학,167,금형·공작기계,16,기계,major_qnet_1379,기계,qnet_udept_oblig_list
1381,금형성형과,167,금형·공작기계,16,기계,major_qnet_1381,기계,qnet_udept_oblig_list
1382,금형제작학과,167,금형·공작기계,16,기계,major_qnet_1382,기계,qnet_udept_oblig_list
1383,기계·정밀기계·기계설계·자동차공학과군,161,기계제작,16,기계,major_qnet_1383,기계,qnet_udept_oblig_list
1384,기계·기계설계·메카트로닉스공학과군,161,기계제작,16,기계,major_qnet_1384,기계,qnet_udept_oblig_list
1385,기계·산업정보공학부,161,기계제작,16,기계,major_qnet_1385,기계,qnet_udept_oblig_list
1386,기계·자동차공학부,166,자동차,16,기계,major_qnet_1386,자동차,qnet_udept_oblig_list
1387,기계·자동화시스템계열,162,기계장비설비·설치,16,기계,major_qnet_1387,기계,qnet_udept_oblig_list
1388,기계·정밀기계·자동차공학부,161,기계제작,16,기계,major_qnet_1388,기계,qnet_udept_oblig_list
1389,기계건축토목공학부,141,건축,14,건설,major_qnet_1389,건축,qnet_udept_oblig_list
1390,기계공학(과·전공·부·계열),161,기계제작,16,기계,major_qnet_1390,기계,qnet_udept_oblig_list
1391,기계(계열·과·부·전공),161,기계제작,16,기계,major_qnet_1391,기계,qnet_udept_oblig_list
1392,기계공학건축학과군,141,건축,14,건설,major_qnet_1392,건축,qnet_udept_oblig_list
1393,기계공학교육과,161,기계제작,16,기계,major_qnet_1393,기계,qnet_udept_oblig_list
1394,기계공학기계설계학과군,161,기계제작,16,기계,major_qnet_1394,기계,qnet_udept_oblig_list
1397,기계교육과,161,기계제작,16,기계,major_qnet_1397,기계,qnet_udept_oblig_list
1398,기계금속공학부,167,금형·공작기계,16,기계,major_qnet_1398,기계,qnet_udept_oblig_list
1399,기계금형공학과,167,금형·공작기계,16,기계,major_qnet_1399,기계,qnet_udept_oblig_list
1400,기계냉동자동차공학부,162,기계장비설비·설치,16,기계,major_qnet_1400,기계,qnet_udept_oblig_list
1401,기계디자인과,082,디자인,8,문화·예술·디자인·방송,major_qnet_1401,디자인,qnet_udept_oblig_list
1402,기계메카트로닉스공학부,162,기계장비설비·설치,16,기계,major_qnet_1402,기계,qnet_udept_oblig_list
1403,기계및산업공학부,161,기계제작,16,기계,major_qnet_1403,기계,qnet_udept_oblig_list
1404,기계및시스템공학부,162,기계장비설비·설치,16,기계,major_qnet_1404,기계,qnet_udept_oblig_list
1405,기계및제어공학과,161,기계제작,16,기계,major_qnet_1405,기계,qnet_udept_oblig_list
1406,기계산업계열,161,기계제작,16,기계,major_qnet_1406,기계,qnet_udept_oblig_list
1407,기계산업공학(계열·부),161,기계제작,16,기계,major_qnet_1407,기계,qnet_udept_oblig_list
1408,기계산업시스템(계열·공학부),162,기계장비설비·설치,16,기계,major_qnet_1408,기계,qnet_udept_oblig_list
1409,기계선박항공계열학과군,164,조선,16,기계,major_qnet_1409,기타,qnet_udept_oblig_list
1410,기계선박해양공학부,142,토목,14,건설,major_qnet_1410,토목,qnet_udept_oblig_list
1411,기계설계(공학과·공학전공·과·전공·학과·트랙),161,기계제작,16,기계,major_qnet_1411,기계,qnet_udept_oblig_list
1412,기계설계생산자동화공학전공,162,기계장비설비·설치,16,기계,major_qnet_1412,기계,qnet_udept_oblig_list
1413,기계설계시스템정보과,161,기계제작,16,기계,major_qnet_1413,기계,qnet_udept_oblig_list
1414,기계설계자동화공학부,161,기계제작,16,기계,major_qnet_1414,기계,qnet_udept_oblig_list
1415,기계설계학전공,161,기계제작,16,기계,major_qnet_1415,기계,qnet_udept_oblig_list
1416,기계설계항공우주공학과군,165,항공,16,기계,major_qnet_1416,항공,qnet_udept_oblig_list
1417,기계설비(공학)과,161,기계제작,16,기계,major_qnet_1417,기계,qnet_udept_oblig_list
1418,기계설비관리전공,162,기계장비설비·설치,16,기계,major_qnet_1418,기계,qnet_udept_oblig_list
1419,기계설비소방안전과,162,기계장비설비·설치,16,기계,major_qnet_1419,기계,qnet_udept_oblig_list
1420,기계섬유신소재공학군,162,기계장비설비·설치,16,기계,major_qnet_1420,기계,qnet_udept_oblig_list
1421,기계소재·설계생산공학전공,161,기계제작,16,기계,major_qnet_1421,기계,qnet_udept_oblig_list
1422,기계소재공학(과·부),161,기계제작,16,기계,major_qnet_1422,기계,qnet_udept_oblig_list
1423,기계시스템(계열·공학과·공학전공·공학부·과·부),161,기계제작,16,기계,major_qnet_1423,기계,qnet_udept_oblig_list
1424,기계시스템디자인(공학부·전공·공학과),082,디자인,8,문화·예술·디자인·방송,major_qnet_1424,디자인,qnet_udept_oblig_list
