대직무코드,대직무분류,중직무코드,중직무분류,소직무코드,소직무분류,학과,직업,직무코드,자격증명,자격증ID,ncsID
14,건설,3,건축,2,건축시공,"건축.설비공학, 건축.설비, 건축시공","건축 목공, 조적공 및 석재부설원, 미장공, 방수공, 도배공, 건축도장공, 철근공, 콘크리트공, 유리 부착원, 섀시 조립.설치원, 단열공, 강구조물 가공원 및 건립원, 경량철골공, 건축 시공",1432,국가유산수리기능자(온돌공),S059,1197
14,건설,3,건축,2,건축시공,"건축.설비공학, 건축.설비, 건축시공","건축 목공, 조적공 및 석재부설원, 미장공, 방수공, 도배공, 건축도장공, 철근공, 콘크리트공, 유리 부착원, 섀시 조립.설치원, 단열공, 강구조물 가공원 및 건립원, 경량철골공, 건축 시공",1432,국가유산수리기능자(제작와공),S060,1198
14,건설,3,건축,2,건축시공,"건축.설비공학, 건축.설비, 건축시공","건축 목공, 조적공 및 석재부설원, 미장공, 방수공, 도배공, 건축도장공, 철근공, 콘크리트공, 유리 부착원, 섀시 조립.설치원, 단열공, 강구조물 가공원 및 건립원, 경량철골공, 건축 시공",1432,국가유산수리기능자(조경공),S061,1199
14,건설,3,건축,2,건축시공,"건축.설비공학, 건축.설비, 건축시공","건축 목공, 조적공 및 석재부설원, 미장공, 방수공, 도배공, 건축도장공, 철근공, 콘크리트공, 유리 부착원, 섀시 조립.설치원, 단열공, 강구조물 가공원 및 건립원, 경량철골공, 건축 시공",1432,국가유산수리기능자(철물공),S062,1200
14,건설,3,건축,2,건축시공,"건축.설비공학, 건축.설비, 건축시공","건축 목공, 조적공 및 석재부설원, 미장공, 방수공, 도배공, 건축도장공, 철근공, 콘크리트공, 유리 부착원, 섀시 조립.설치원, 단열공, 강구조물 가공원 및 건립원, 경량철골공, 건축 시공",1432,국가유산수리기능자(칠공),S063,1201
14,건설,3,건축,2,건축시공,"건축.설비공학, 건축.설비, 건축시공","건축 목공, 조적공 및 석재부설원, 미장공, 방수공, 도배공, 건축도장공, 철근공, 콘크리트공, 유리 부착원, 섀시 조립.설치원, 단열공, 강구조물 가공원 및 건립원, 경량철골공, 건축 시공",1432,국가유산수리기능자(한식미장공),S065,1202
14,건설,3,건축,2,건축시공,"건축.설비공학, 건축.설비, 건축시공","건축 목공, 조적공 및 석재부설원, 미장공, 방수공, 도배공, 건축도장공, 철근공, 콘크리트공, 유리 부착원, 섀시 조립.설치원, 단열공, 강구조물 가공원 및 건립원, 경량철골공, 건축 시공",1432,국가유산수리기능자(화공),S066,1203
14,건설,4,플랜트,1,플랜트설계.감리,"해양공학, 산업공학, 환경학, 기계공학, 건축.설비공학, 에너지공학, 화학공학, 전기공학","전자기기.제품개발 기술자 및 연구원, 전기계측제어기술자, 발전설비기술자, 송.배전설비기술자, 전기감리기술자, 전기안전기술자, 석유화학공학기술자 및 연구원, 건설기계공학기술자 및 연구원, 플랜트기계공학기술자, 조선.해양공학기술자, 대기환경기술자 및 연구원, 수질환경기술자 및 연구원, 폐기물처리기술자, 환경영햑평가원, 소음진동기술자 및 연구원, 토양환경기술자 및 연구원",1441,기계기술사,T287,1204
14,건설,4,플랜트,1,플랜트설계.감리,"해양공학, 산업공학, 환경학, 기계공학, 건축.설비공학, 에너지공학, 화학공학, 전기공학","전자기기.제품개발 기술자 및 연구원, 전기계측제어기술자, 발전설비기술자, 송.배전설비기술자, 전기감리기술자, 전기안전기술자, 석유화학공학기술자 및 연구원, 건설기계공학기술자 및 연구원, 플랜트기계공학기술자, 조선.해양공학기술자, 대기환경기술자 및 연구원, 수질환경기술자 및 연구원, 폐기물처리기술자, 환경영햑평가원, 소음진동기술자 및 연구원, 토양환경기술자 및 연구원",1441,건설기계기술사,T200,1205
14,건설,4,플랜트,1,플랜트설계.감리,"해양공학, 산업공학, 환경학, 기계공학, 건축.설비공학, 에너지공학, 화학공학, 전기공학","전자기기.제품개발 기술자 및 연구원, 전기계측제어기술자, 발전설비기술자, 송.배전설비기술자, 전기감리기술자, 전기안전기술자, 석유화학공학기술자 및 연구원, 건설기계공학기술자 및 연구원, 플랜트기계공학기술자, 조선.해양공학기술자, 대기환경기술자 및 연구원, 수질환경기술자 및 연구원, 폐기물처리기술자, 환경영햑평가원, 소음진동기술자 및 연구원, 토양환경기술자 및 연구원",1441,토양환경기술사,T105,1206
14,건설,4,플랜트,1,플랜트설계.감리,"해양공학, 산업공학, 환경학, 기계공학, 건축.설비공학, 에너지공학, 화학공학, 전기공학","전자기기.제품개발 기술자 및 연구원, 전기계측제어기술자, 발전설비기술자, 송.배전설비기술자, 전기감리기술자, 전기안전기술자, 석유화학공학기술자 및 연구원, 건설기계공학기술자 및 연구원, 플랜트기계공학기술자, 조선.해양공학기술자, 대기환경기술자 및 연구원, 수질환경기술자 및 연구원, 폐기물처리기술자, 환경영햑평가원, 소음진동기술자 및 연구원, 토양환경기술자 및 연구원",1441,산업기계설비기술사,T410,1207
14,건설,4,플랜트,1,플랜트설계.감리,"해양공학, 산업공학, 환경학, 기계공학, 건축.설비공학, 에너지공학, 화학공학, 전기공학","전자기기.제품개발 기술자 및 연구원, 전기계측제어기술자, 발전설비기술자, 송.배전설비기술자, 전기감리기술자, 전기안전기술자, 석유화학공학기술자 및 연구원, 건설기계공학기술자 및 연구원, 플랜트기계공학기술자, 조선.해양공학기술자, 대기환경기술자 및 연구원, 수질환경기술자 및 연구원, 폐기물처리기술자, 환경영햑평가원, 소음진동기술자 및 연구원, 토양환경기술자 및 연구원",1441,공조냉동기계기술사,T242,1208
14,건설,4,플랜트,1,플랜트설계.감리,"해양공학, 산업공학, 환경학, 기계공학, 건축.설비공학, 에너지공학, 화학공학, 전기공학","전자기기.제품개발 기술자 및 연구원, 전기계측제어기술자, 발전설비기술자, 송.배전설비기술자, 전기감리기술자, 전기안전기술자, 석유화학공학기술자 및 연구원, 건설기계공학기술자 및 연구원, 플랜트기계공학기술자, 조선.해양공학기술자, 대기환경기술자 및 연구원, 수질환경기술자 및 연구원, 폐기물처리기술자, 환경영햑평가원, 소음진동기술자 및 연구원, 토양환경기술자 및 연구원",1441,금속재료기술사,T275,1209
14,건설,4,플랜트,1,플랜트설계.감리,"해양공학, 산업공학, 환경학, 기계공학, 건축.설비공학, 에너지공학, 화학공학, 전기공학","전자기기.제품개발 기술자 및 연구원, 전기계측제어기술자, 발전설비기술자, 송.배전설비기술자, 전기감리기술자, 전기안전기술자, 석유화학공학기술자 및 연구원, 건설기계공학기술자 및 연구원, 플랜트기계공학기술자, 조선.해양공학기술자, 대기환경기술자 및 연구원, 수질환경기술자 및 연구원, 폐기물처리기술자, 환경영햑평가원, 소음진동기술자 및 연구원, 토양환경기술자 및 연구원",1441,화공기술사,T169,1210
14,건설,4,플랜트,1,플랜트설계.감리,"해양공학, 산업공학, 환경학, 기계공학, 건축.설비공학, 에너지공학, 화학공학, 전기공학","전자기기.제품개발 기술자 및 연구원, 전기계측제어기술자, 발전설비기술자, 송.배전설비기술자, 전기감리기술자, 전기안전기술자, 석유화학공학기술자 및 연구원, 건설기계공학기술자 및 연구원, 플랜트기계공학기술자, 조선.해양공학기술자, 대기환경기술자 및 연구원, 수질환경기술자 및 연구원, 폐기물처리기술자, 환경영햑평가원, 소음진동기술자 및 연구원, 토양환경기술자 및 연구원",1441,발송배전기술사,T355,1211
14,건설,4,플랜트,1,플랜트설계.감리,"해양공학, 산업공학, 환경학, 기계공학, 건축.설비공학, 에너지공학, 화학공학, 전기공학","전자기기.제품개발 기술자 및 연구원, 전기계측제어기술자, 발전설비기술자, 송.배전설비기술자, 전기감리기술자, 전기안전기술자, 석유화학공학기술자 및 연구원, 건설기계공학기술자 및 연구원, 플랜트기계공학기술자, 조선.해양공학기술자, 대기환경기술자 및 연구원, 수질환경기술자 및 연구원, 폐기물처리기술자, 환경영햑평가원, 소음진동기술자 및 연구원, 토양환경기술자 및 연구원",1441,전기응용기술사,T611,1212
14,건설,4,플랜트,1,플랜트설계.감리,"해양공학, 산업공학, 환경학, 기계공학, 건축.설비공학, 에너지공학, 화학공학, 전기공학","전자기기.제품개발 기술자 및 연구원, 전기계측제어기술자, 발전설비기술자, 송.배전설비기술자, 전기감리기술자, 전기안전기술자, 석유화학공학기술자 및 연구원, 건설기계공학기술자 및 연구원, 플랜트기계공학기술자, 조선.해양공학기술자, 대기환경기술자 및 연구원, 수질환경기술자 및 연구원, 폐기물처리기술자, 환경영햑평가원, 소음진동기술자 및 연구원, 토양환경기술자 및 연구원",1441,토목구조기술사,T096,1213
14,건설,4,플랜트,1,플랜트설계.감리,"해양공학, 산업공학, 환경학, 기계공학, 건축.설비공학, 에너지공학, 화학공학, 전기공학","전자기기.제품개발 기술자 및 연구원, 전기계측제어기술자, 발전설비기술자, 송.배전설비기술자, 전기감리기술자, 전기안전기술자, 석유화학공학기술자 및 연구원, 건설기계공학기술자 및 연구원, 플랜트기계공학기술자, 조선.해양공학기술자, 대기환경기술자 및 연구원, 수질환경기술자 및 연구원, 폐기물처리기술자, 환경영햑평가원, 소음진동기술자 및 연구원, 토양환경기술자 및 연구원",1441,토질및기초기술사,T106,1214
14,건설,4,플랜트,1,플랜트설계.감리,"해양공학, 산업공학, 환경학, 기계공학, 건축.설비공학, 에너지공학, 화학공학, 전기공학","전자기기.제품개발 기술자 및 연구원, 전기계측제어기술자, 발전설비기술자, 송.배전설비기술자, 전기감리기술자, 전기안전기술자, 석유화학공학기술자 및 연구원, 건설기계공학기술자 및 연구원, 플랜트기계공학기술자, 조선.해양공학기술자, 대기환경기술자 및 연구원, 수질환경기술자 및 연구원, 폐기물처리기술자, 환경영햑평가원, 소음진동기술자 및 연구원, 토양환경기술자 및 연구원",1441,건축구조기술사,T214,1215
14,건설,4,플랜트,1,플랜트설계.감리,"해양공학, 산업공학, 환경학, 기계공학, 건축.설비공학, 에너지공학, 화학공학, 전기공학","전자기기.제품개발 기술자 및 연구원, 전기계측제어기술자, 발전설비기술자, 송.배전설비기술자, 전기감리기술자, 전기안전기술자, 석유화학공학기술자 및 연구원, 건설기계공학기술자 및 연구원, 플랜트기계공학기술자, 조선.해양공학기술자, 대기환경기술자 및 연구원, 수질환경기술자 및 연구원, 폐기물처리기술자, 환경영햑평가원, 소음진동기술자 및 연구원, 토양환경기술자 및 연구원",1441,건축기계설비기술사,T215,1216
14,건설,4,플랜트,1,플랜트설계.감리,"해양공학, 산업공학, 환경학, 기계공학, 건축.설비공학, 에너지공학, 화학공학, 전기공학","전자기기.제품개발 기술자 및 연구원, 전기계측제어기술자, 발전설비기술자, 송.배전설비기술자, 전기감리기술자, 전기안전기술자, 석유화학공학기술자 및 연구원, 건설기계공학기술자 및 연구원, 플랜트기계공학기술자, 조선.해양공학기술자, 대기환경기술자 및 연구원, 수질환경기술자 및 연구원, 폐기물처리기술자, 환경영햑평가원, 소음진동기술자 및 연구원, 토양환경기술자 및 연구원",1441,건축전기설비기술사,T230,1217
14,건설,4,플랜트,1,플랜트설계.감리,"해양공학, 산업공학, 환경학, 기계공학, 건축.설비공학, 에너지공학, 화학공학, 전기공학","전자기기.제품개발 기술자 및 연구원, 전기계측제어기술자, 발전설비기술자, 송.배전설비기술자, 전기감리기술자, 전기안전기술자, 석유화학공학기술자 및 연구원, 건설기계공학기술자 및 연구원, 플랜트기계공학기술자, 조선.해양공학기술자, 대기환경기술자 및 연구원, 수질환경기술자 및 연구원, 폐기물처리기술자, 환경영햑평가원, 소음진동기술자 및 연구원, 토양환경기술자 및 연구원",1441,화공안전기술사,T170,1218
