relation_id,major_id,domain_sub_label_id,domain_label_candidate,is_active
m2d_01979,major_qnet_3866,domain_0039,채광,True
m2d_01980,major_qnet_3867,domain_0039,채광,True
m2d_01981,major_qnet_3868,domain_0011,토목,True
m2d_01982,major_qnet_3869,domain_0011,토목,True
m2d_01983,major_qnet_3870,domain_0009,에너지,True
m2d_01984,major_qnet_3871,domain_0011,토목,True
m2d_01985,major_qnet_3872,domain_0011,토목,True
m2d_01986,major_qnet_3873,domain_0011,토목,True
m2d_01987,major_qnet_3874,domain_0011,토목,True
m2d_01988,major_qnet_3875,domain_0011,토목,True
m2d_01989,major_qnet_3877,domain_0011,토목,True
m2d_01990,major_qnet_3880,domain_0006,기계,True
m2d_01991,major_qnet_3882,domain_0005,전자,True
m2d_01992,major_qnet_3885,domain_0011,토목,True
m2d_01993,major_qnet_3887,domain_0011,토목,True
m2d_01994,major_qnet_3888,domain_0011,토목,True
m2d_01995,major_qnet_3889,domain_0011,토목,True
m2d_01996,major_qnet_3890,domain_0011,토목,True
m2d_01997,major_qnet_3891,domain_0005,전자,True
m2d_01998,major_qnet_3892,domain_0006,생산관리,True
m2d_01999,major_qnet_3898,domain_0010,건축,True
m2d_02000,major_qnet_3900,domain_0011,토목,True
m2d_02001,major_qnet_3902,domain_0011,토목,True
m2d_02002,major_qnet_3903,domain_0011,토목,True
m2d_02003,major_qnet_3906,domain_0011,토목,True
m2d_02004,major_qnet_3907,domain_0011,토목,True
m2d_02005,major_qnet_3908,domain_0011,토목,True
m2d_02006,major_qnet_3911,domain_0011,토목,True
m2d_02007,major_qnet_3912,domain_0011,토목,True
m2d_02008,major_qnet_3913,domain_0011,토목,True
m2d_02009,major_qnet_3914,domain_0011,토목,True
m2d_02010,major_qnet_3915,domain_0011,토목,True
m2d_02011,major_qnet_3916,domain_0011,토목,True
m2d_02012,major_qnet_3918,domain_0011,토목,True
m2d_02013,major_qnet_3919,domain_0011,토목,True
m2d_02014,major_qnet_3920,domain_0011,토목,True
m2d_02015,major_qnet_3923,domain_0011,토목,True
m2d_02016,major_qnet_3924,domain_0011,토목,True
m2d_02017,major_qnet_3926,domain_0011,토목,True
m2d_02018,major_qnet_3927,domain_0011,토목,True
m2d_02019,major_qnet_3928,domain_0011,토목,True
m2d_02020,major_qnet_3929,domain_0012,환경,True
m2d_02021,major_qnet_3931,domain_0011,토목,True
m2d_02022,major_qnet_3932,domain_0011,토목,True
m2d_02023,major_qnet_3933,domain_0033,디자인,True
m2d_02024,major_qnet_3934,domain_0005,전자,True
m2d_02025,major_qnet_3937,domain_0005,전자,True
m2d_02026,major_qnet_3938,domain_0033,디자인,True
m2d_02027,major_qnet_3939,domain_0034,방송,True
m2d_02028,major_qnet_3940,domain_0038,농업,True
m2d_02029,major_qnet_3941,domain_0033,디자인,True
m2d_02030,major_qnet_3942,domain_0009,에너지,True
m2d_02031,major_qnet_3943,domain_0009,에너지,True
m2d_02032,major_qnet_3944,domain_0009,에너지,True
m2d_02033,major_qnet_3945,domain_0009,에너지,True
m2d_02034,major_qnet_3948,domain_0011,토목,True
m2d_02035,major_qnet_3949,domain_0011,토목,True
m2d_02036,major_qnet_3951,domain_0006,생산관리,True
m2d_02037,major_qnet_3952,domain_0040,철도,True
m2d_02038,major_qnet_3953,domain_0011,토목,True
m2d_02039,major_qnet_3955,domain_0006,생산관리,True
m2d_02040,major_qnet_3956,domain_0006,생산관리,True
m2d_02041,major_qnet_3960,domain_0040,철도,True
m2d_02042,major_qnet_3961,domain_0040,철도,True
m2d_02043,major_qnet_3963,domain_0040,철도,True
m2d_02044,major_qnet_3964,domain_0040,철도,True
m2d_02045,major_qnet_3966,domain_0040,철도,True
m2d_02046,major_qnet_3969,domain_0005,전자,True
m2d_02047,major_qnet_3970,domain_0030,조리,True
m2d_02048,major_qnet_3971,domain_0030,조리,True
m2d_02049,major_qnet_3972,domain_0004,통신,True
m2d_02050,major_qnet_3973,domain_0008,화공,True
m2d_02051,major_qnet_3975,domain_0034,방송,True
m2d_02052,major_qnet_3976,domain_0008,화공,True
m2d_02053,major_qnet_3977,domain_0012,환경,True
m2d_02054,major_qnet_3978,domain_0012,환경,True
m2d_02055,major_qnet_3979,domain_0008,화공,True
m2d_02056,major_qnet_3981,domain_0005,전자,True
m2d_02057,major_qnet_3982,domain_0006,용접,True
m2d_02058,major_qnet_3983,domain_0005,전자,True
m2d_02059,major_qnet_3984,domain_0010,건축,True
m2d_02060,major_qnet_3986,domain_0008,화공,True
m2d_02061,major_qnet_3987,domain_0030,식품,True
m2d_02062,major_qnet_3988,domain_0038,축산,True
m2d_02063,major_qnet_3989,domain_0038,축산,True
m2d_02064,major_qnet_3990,domain_0008,화공,True
m2d_02065,major_qnet_3991,domain_0008,화공,True
m2d_02066,major_qnet_3993,domain_0010,건축,True
m2d_02067,major_qnet_3994,domain_0033,디자인,True
m2d_02068,major_qnet_3995,domain_0033,디자인,True
m2d_02069,major_qnet_3996,domain_0033,디자인,True
m2d_02070,major_qnet_3997,domain_0033,디자인,True
m2d_02071,major_qnet_3998,domain_0006,생산관리,True
m2d_02072,major_qnet_4000,domain_0033,디자인,True
m2d_02073,major_qnet_4001,domain_0033,디자인,True
m2d_02074,major_qnet_4002,domain_0033,디자인,True
m2d_02075,major_qnet_4003,domain_0006,생산관리,True
m2d_02076,major_qnet_4005,domain_0006,기계,True
m2d_02077,major_qnet_4006,domain_0038,농업,True
m2d_02078,major_qnet_4007,domain_0033,디자인,True
m2d_02079,major_qnet_4008,domain_0033,디자인,True
m2d_02080,major_qnet_4009,domain_0013,자동차,True
m2d_02081,major_qnet_4010,domain_0013,자동차,True
m2d_02082,major_qnet_4011,domain_0033,디자인,True
m2d_02083,major_qnet_4012,domain_0033,디자인,True
m2d_02084,major_qnet_4013,domain_0005,전자,True
m2d_02085,major_qnet_4014,domain_0006,기계,True
m2d_02086,major_qnet_4015,domain_0033,디자인,True
m2d_02087,major_qnet_4017,domain_0033,디자인,True
m2d_02088,major_qnet_4018,domain_0033,디자인,True
m2d_02089,major_qnet_4019,domain_0033,디자인,True
m2d_02090,major_qnet_4020,domain_0033,디자인,True
m2d_02091,major_qnet_4021,domain_0033,디자인,True
m2d_02092,major_qnet_4024,domain_0033,디자인,True
m2d_02093,major_qnet_4026,domain_0005,전자,True
m2d_02094,major_qnet_4027,domain_0033,디자인,True
m2d_02095,major_qnet_4030,domain_0005,전자,True
m2d_02096,major_qnet_4031,domain_0005,전자,True
m2d_02097,major_qnet_4032,domain_0005,전자,True
m2d_02098,major_qnet_4033,domain_0005,전자,True
m2d_02099,major_qnet_4034,domain_0005,전자,True
m2d_02100,major_qnet_4035,domain_0005,전자,True
m2d_02101,major_qnet_4036,domain_0010,건축,True
m2d_02102,major_qnet_4037,domain_0033,디자인,True
m2d_02103,major_qnet_4038,domain_0033,디자인,True
m2d_02104,major_qnet_4040,domain_0005,전자,True
m2d_02105,major_qnet_4041,domain_0005,전자,True
m2d_02106,major_qnet_4042,domain_0005,전자,True
m2d_02107,major_qnet_4044,domain_0005,전자,True
m2d_02108,major_qnet_4045,domain_0005,전자,True
m2d_02109,major_qnet_4048,domain_0005,전자,True
m2d_02110,major_qnet_4049,domain_0005,전자,True
m2d_02111,major_qnet_4050,domain_0033,디자인,True
m2d_02112,major_qnet_4052,domain_0033,디자인,True
m2d_02113,major_qnet_4053,domain_0006,기계,True
m2d_02114,major_qnet_4054,domain_0006,기계,True
m2d_02115,major_qnet_4057,domain_0005,전자,True
m2d_02116,major_qnet_4058,domain_0005,전자,True
m2d_02117,major_qnet_4059,domain_0005,전자,True
m2d_02118,major_qnet_4060,domain_0005,전자,True
m2d_02119,major_qnet_4062,domain_0005,전자,True
m2d_02120,major_qnet_4065,domain_0006,생산관리,True
m2d_02121,major_qnet_4067,domain_0034,방송,True
m2d_02122,major_qnet_4068,domain_0006,기계,True
m2d_02123,major_qnet_4071,domain_0005,전자,True
m2d_02124,major_qnet_4073,domain_0033,디자인,True
m2d_02125,major_qnet_4074,domain_0005,전자,True
m2d_02126,major_qnet_4075,domain_0005,전자,True
m2d_02127,major_qnet_4077,domain_0005,전자,True
m2d_02128,major_qnet_4078,domain_0005,전자,True
m2d_02129,major_qnet_4079,domain_0005,전자,True
m2d_02130,major_qnet_4084,domain_0005,전자,True
m2d_02131,major_qnet_4085,domain_0005,전자,True
m2d_02132,major_qnet_4086,domain_0005,전자,True
m2d_02133,major_qnet_4087,domain_0005,전자,True
m2d_02134,major_qnet_4089,domain_0033,디자인,True
m2d_02135,major_qnet_4090,domain_0005,전자,True
m2d_02136,major_qnet_4091,domain_0005,전자,True
m2d_02137,major_qnet_4092,domain_0005,전자,True
m2d_02138,major_qnet_4093,domain_0005,전자,True
m2d_02139,major_qnet_4094,domain_0005,전자,True
m2d_02140,major_qnet_4097,domain_0005,전자,True
m2d_02141,major_qnet_4098,domain_0005,전자,True
m2d_02142,major_qnet_4099,domain_0033,디자인,True
m2d_02143,major_qnet_4100,domain_0005,전자,True
m2d_02144,major_qnet_4101,domain_0006,기계,True
m2d_02145,major_qnet_4102,domain_0005,전자,True
m2d_02146,major_qnet_4103,domain_0006,기계,True
m2d_02147,major_qnet_4104,domain_0005,전자,True
m2d_02148,major_qnet_4105,domain_0006,기계,True
m2d_02149,major_qnet_4106,domain_0005,전자,True
m2d_02150,major_qnet_4110,domain_0005,전자,True
m2d_02151,major_qnet_4111,domain_0033,디자인,True
m2d_02152,major_qnet_4112,domain_0006,생산관리,True
m2d_02153,major_qnet_4113,domain_0034,방송,True
m2d_02154,major_qnet_4114,domain_0034,방송,True
m2d_02155,major_qnet_4115,domain_0005,전자,True
m2d_02156,major_qnet_4116,domain_0005,전자,True
m2d_02157,major_qnet_4119,domain_0006,기계,True
m2d_02158,major_qnet_4120,domain_0006,기계,True
m2d_02159,major_qnet_4121,domain_0010,건축,True
m2d_02160,major_qnet_4122,domain_0006,기계,True
m2d_02161,major_qnet_4123,domain_0006,기계,True
m2d_02162,major_qnet_4125,domain_0006,기계,True
m2d_02163,major_qnet_4126,domain_0006,기계,True
m2d_02164,major_qnet_4129,domain_0006,기계,True
m2d_02165,major_qnet_4131,domain_0005,전자,True
m2d_02166,major_qnet_4133,domain_0005,전자,True
m2d_02167,major_qnet_4134,domain_0005,전자,True
m2d_02168,major_qnet_4135,domain_0005,전자,True
m2d_02169,major_qnet_4136,domain_0006,기계,True
m2d_02170,major_qnet_4137,domain_0006,기계,True
m2d_02171,major_qnet_4139,domain_0006,생산관리,True
m2d_02172,major_qnet_4140,domain_0006,기계,True
m2d_02173,major_qnet_4141,domain_0005,전자,True
m2d_02174,major_qnet_4142,domain_0005,전자,True
m2d_02175,major_qnet_4144,domain_0011,토목,True
m2d_02176,major_qnet_4146,domain_0005,전자,True
m2d_02177,major_qnet_4149,domain_0005,전자,True
m2d_02178,major_qnet_4150,domain_0006,기계,True
m2d_02179,major_qnet_4151,domain_0006,기계,True
m2d_02180,major_qnet_4152,domain_0006,기계,True
m2d_02181,major_qnet_4153,domain_0005,전자,True
m2d_02182,major_qnet_4154,domain_0005,전기,True
m2d_02183,major_qnet_4155,domain_0006,생산관리,True
m2d_02184,major_qnet_4156,domain_0006,기계,True
m2d_02185,major_qnet_4157,domain_0005,전기,True
m2d_02186,major_qnet_4158,domain_0005,전기,True
m2d_02187,major_qnet_4160,domain_0005,전자,True
m2d_02188,major_qnet_4161,domain_0005,전자,True
m2d_02189,major_qnet_4162,domain_0005,전자,True
m2d_02190,major_qnet_4163,domain_0005,전자,True
m2d_02191,major_qnet_4164,domain_0005,전자,True
m2d_02192,major_qnet_4165,domain_0005,전자,True
m2d_02193,major_qnet_4171,domain_0005,전자,True
m2d_02194,major_qnet_4172,domain_0006,기계,True
m2d_02195,major_qnet_4174,domain_0033,디자인,True
m2d_02196,major_qnet_4175,domain_0005,전자,True
m2d_02197,major_qnet_4176,domain_0005,전자,True
m2d_02198,major_qnet_4177,domain_0005,전자,True
m2d_02199,major_qnet_4178,domain_0005,전자,True
m2d_02200,major_qnet_4179,domain_0005,전자,True
m2d_02201,major_qnet_4181,domain_0005,전자,True
m2d_02202,major_qnet_4182,domain_0005,전자,True
m2d_02203,major_qnet_4184,domain_0005,전자,True
m2d_02204,major_qnet_4185,domain_0005,전자,True
m2d_02205,major_qnet_4187,domain_0005,전자,True
m2d_02206,major_qnet_4190,domain_0005,전자,True
m2d_02207,major_qnet_4192,domain_0005,전자,True
m2d_02208,major_qnet_4193,domain_0005,전기,True
m2d_02209,major_qnet_4194,domain_0005,전기,True
m2d_02210,major_qnet_4195,domain_0005,전기,True
m2d_02211,major_qnet_4196,domain_0005,전기,True
m2d_02212,major_qnet_4197,domain_0006,생산관리,True
m2d_02213,major_qnet_4198,domain_0005,전자,True
m2d_02214,major_qnet_4199,domain_0005,전자,True
m2d_02215,major_qnet_4200,domain_0033,디자인,True
m2d_02216,major_qnet_4202,domain_0005,전자,True
m2d_02217,major_qnet_4203,domain_0005,전자,True
m2d_02218,major_qnet_4204,domain_0005,전자,True
m2d_02219,major_qnet_4206,domain_0005,전자,True
m2d_02220,major_qnet_4208,domain_0005,전자,True
m2d_02221,major_qnet_4212,domain_0034,방송,True
m2d_02222,major_qnet_4213,domain_0030,조리,True
m2d_02223,major_qnet_4214,domain_0030,조리,True
m2d_02224,major_qnet_4215,domain_0032,의복,True
m2d_02225,major_qnet_4216,domain_0032,의복,True
m2d_02226,major_qnet_4217,domain_0034,방송,True
m2d_02227,major_qnet_4218,domain_0034,방송,True
m2d_02228,major_qnet_4219,domain_0033,디자인,True
m2d_02229,major_qnet_4220,domain_0006,기계,True
m2d_02230,major_qnet_4221,domain_0033,디자인,True
m2d_02231,major_qnet_4222,domain_0033,디자인,True
m2d_02232,major_qnet_4223,domain_0033,디자인,True
m2d_02233,major_qnet_4225,domain_0013,자동차,True
m2d_02234,major_qnet_4226,domain_0011,토목,True
m2d_02235,major_qnet_4227,domain_0033,디자인,True
m2d_02236,major_qnet_4228,domain_0005,전자,True
m2d_02237,major_qnet_4229,domain_0033,디자인,True
m2d_02238,major_qnet_4230,domain_0033,디자인,True
m2d_02239,major_qnet_4231,domain_0005,전자,True
m2d_02240,major_qnet_4232,domain_0033,디자인,True
m2d_02241,major_qnet_4233,domain_0033,디자인,True
m2d_02242,major_qnet_4234,domain_0032,의복,True
m2d_02243,major_qnet_4236,domain_0033,디자인,True
m2d_02244,major_qnet_4237,domain_0033,디자인,True
m2d_02245,major_qnet_4238,domain_0033,디자인,True
m2d_02246,major_qnet_4239,domain_0033,디자인,True
m2d_02247,major_qnet_4241,domain_0010,건축,True
m2d_02248,major_qnet_4242,domain_0010,건축,True
m2d_02249,major_qnet_4243,domain_0011,토목,True
m2d_02250,major_qnet_4244,domain_0010,건축,True
m2d_02251,major_qnet_4245,domain_0010,건축,True
m2d_02252,major_qnet_4247,domain_0010,건축,True
m2d_02253,major_qnet_4248,domain_0010,건축,True
m2d_02254,major_qnet_4251,domain_0011,토목,True
m2d_02255,major_qnet_4252,domain_0011,토목,True
m2d_02256,major_qnet_4253,domain_0011,토목,True
m2d_02257,major_qnet_4254,domain_0011,토목,True
m2d_02258,major_qnet_4255,domain_0011,토목,True
m2d_02259,major_qnet_4256,domain_0011,토목,True
m2d_02260,major_qnet_4257,domain_0011,토목,True
m2d_02261,major_qnet_4258,domain_0011,토목,True
m2d_02262,major_qnet_4259,domain_0011,토목,True
m2d_02263,major_qnet_4260,domain_0011,토목,True
m2d_02264,major_qnet_4263,domain_0011,토목,True
m2d_02265,major_qnet_4265,domain_0011,토목,True
m2d_02266,major_qnet_4266,domain_0011,토목,True
m2d_02267,major_qnet_4267,domain_0011,토목,True
m2d_02268,major_qnet_4272,domain_0011,토목,True
m2d_02269,major_qnet_4274,domain_0011,토목,True
m2d_02270,major_qnet_4278,domain_0011,토목,True
m2d_02271,major_qnet_4279,domain_0011,토목,True
m2d_02272,major_qnet_4280,domain_0011,토목,True
m2d_02273,major_qnet_4282,domain_0033,디자인,True
m2d_02274,major_qnet_4283,domain_0010,건축,True
m2d_02275,major_qnet_4284,domain_0033,디자인,True
m2d_02276,major_qnet_4286,domain_0033,디자인,True
m2d_02277,major_qnet_4287,domain_0033,디자인,True
m2d_02278,major_qnet_4288,domain_0005,전자,True
m2d_02279,major_qnet_4289,domain_0005,전자,True
m2d_02280,major_qnet_4291,domain_0005,전자,True
m2d_02281,major_qnet_4292,domain_0005,전자,True
m2d_02282,major_qnet_4293,domain_0005,전자,True
m2d_02283,major_qnet_4295,domain_0006,기계,True
m2d_02284,major_qnet_4296,domain_0038,축산,True
m2d_02285,major_qnet_4297,domain_0005,전자,True
m2d_02286,major_qnet_4299,domain_0005,전자,True
m2d_02287,major_qnet_4301,domain_0004,통신,True
m2d_02288,major_qnet_4302,domain_0008,화공,True
m2d_02289,major_qnet_4303,domain_0038,농업,True
m2d_02290,major_qnet_4304,domain_0030,식품,True
m2d_02291,major_qnet_4305,domain_0004,정보통신,True
m2d_02292,major_qnet_4306,domain_0033,디자인,True
m2d_02293,major_qnet_4307,domain_0033,디자인,True
m2d_02294,major_qnet_4308,domain_0033,디자인,True
m2d_02295,major_qnet_4310,domain_0033,디자인,True
m2d_02296,major_qnet_4311,domain_0033,디자인,True
m2d_02297,major_qnet_4312,domain_0033,디자인,True
m2d_02298,major_qnet_4313,domain_0033,디자인,True
m2d_02299,major_qnet_4314,domain_0033,디자인,True
m2d_02300,major_qnet_4317,domain_0033,디자인,True
m2d_02301,major_qnet_4318,domain_0033,디자인,True
m2d_02302,major_qnet_4320,domain_0033,디자인,True
m2d_02303,major_qnet_4321,domain_0033,디자인,True
m2d_02304,major_qnet_4324,domain_0033,디자인,True
m2d_02305,major_qnet_4325,domain_0033,디자인,True
m2d_02306,major_qnet_4330,domain_0033,디자인,True
m2d_02307,major_qnet_4331,domain_0033,디자인,True
m2d_02308,major_qnet_4332,domain_0033,디자인,True
m2d_02309,major_qnet_4333,domain_0033,디자인,True
m2d_02310,major_qnet_4334,domain_0033,디자인,True
m2d_02311,major_qnet_4337,domain_0033,디자인,True
m2d_02312,major_qnet_4338,domain_0033,디자인,True
m2d_02313,major_qnet_4340,domain_0033,디자인,True
m2d_02314,major_qnet_4342,domain_0032,의복,True
m2d_02315,major_qnet_4343,domain_0032,의복,True
m2d_02316,major_qnet_4344,domain_0033,디자인,True
m2d_02317,major_qnet_4345,domain_0033,디자인,True
m2d_02318,major_qnet_4346,domain_0033,디자인,True
m2d_02319,major_qnet_4347,domain_0033,디자인,True
m2d_02320,major_qnet_4348,domain_0033,디자인,True
m2d_02321,major_qnet_4349,domain_0033,디자인,True
m2d_02322,major_qnet_4350,domain_0033,디자인,True
m2d_02323,major_qnet_4352,domain_0006,생산관리,True
m2d_02324,major_qnet_4353,domain_0006,생산관리,True
m2d_02325,major_qnet_4354,domain_0033,디자인,True
m2d_02326,major_qnet_4356,domain_0033,디자인,True
m2d_02327,major_qnet_4357,domain_0033,디자인,True
m2d_02328,major_qnet_4358,domain_0033,디자인,True
m2d_02329,major_qnet_4360,domain_0006,생산관리,True
m2d_02330,major_qnet_4361,domain_0006,생산관리,True
m2d_02331,major_qnet_4363,domain_0033,디자인,True
m2d_02332,major_qnet_4365,domain_0033,디자인,True
m2d_02333,major_qnet_4366,domain_0033,디자인,True
m2d_02334,major_qnet_4367,domain_0006,생산관리,True
m2d_02335,major_qnet_4368,domain_0006,생산관리,True
m2d_02336,major_qnet_4369,domain_0006,생산관리,True
m2d_02337,major_qnet_4370,domain_0005,전자,True
m2d_02338,major_qnet_4372,domain_0033,디자인,True
m2d_02339,major_qnet_4373,domain_0033,디자인,True
m2d_02340,major_qnet_4375,domain_0038,농업,True
m2d_02341,major_qnet_4376,domain_0006,기계,True
m2d_02342,major_qnet_4377,domain_0006,기계,True
m2d_02343,major_qnet_4378,domain_0033,디자인,True
m2d_02344,major_qnet_4379,domain_0033,디자인,True
m2d_02345,major_qnet_4384,domain_0033,디자인,True
m2d_02346,major_qnet_4387,domain_0033,디자인,True
m2d_02347,major_qnet_4388,domain_0030,조리,True
m2d_02348,major_qnet_4389,domain_0033,디자인,True
m2d_02349,major_qnet_4390,domain_0033,디자인,True
m2d_02350,major_qnet_4391,domain_0033,디자인,True
