cert_id,cert_name,canonical_name,normalized_key,aliases,issuer,is_active,cert_type,grade_name,primary_domain,top_domain,domain_name_raw,source,written_avg_pass_rate,practical_avg_pass_rate,avg_pass_rate_3yr,cert_grade_tier,exam_difficulty,exam_type_info,exam_pass_rate,exam_frequency,exam_subject_info,exam_fee_info,exam_eligibility_info
cert_1026,세무회계 2급,세무회계 2급,세무회계2급,,Q-Net,True,국가민간자격,"공인 1급, 2급, 3급",16,경영/비즈니스,,data_cert_rows,38.78,,38.78,,,,,연 1회 미만,,,
cert_1027,신용위험분석사(CRA),신용위험분석사(CRA),신용위험분석사(CRA),,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,14.73,,14.73,,,,,연 3회,,,
cert_1028,세무회계 3급,세무회계 3급,세무회계3급,,Q-Net,True,국가민간자격,"공인 1급, 2급, 3급",16,경영/비즈니스,,data_cert_rows,55.08,,55.08,,,,,연 1회 미만,,,
cert_1029,수화통역사,수화통역사,수화통역사,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,3.79,,3.79,,5.0,필기+실기+연수,최근 평균 합격률(종합): 3.8%,연 1회,필기 + 실기,,
cert_1030,스마트해상물류관리사,스마트해상물류관리사,스마트해상물류관리사,,Q-Net,True,국가민간자격,공인,18,경영/비즈니스,,data_cert_rows,59.09,,59.09,,1.0,필기,최근 평균 합격률(종합): 59.1%,연 1회,필기,,
cert_1031,시스템에어컨설계시공관리사,시스템에어컨설계시공관리사,시스템에어컨설계시공관리사,,Q-Net,True,국가민간자격,공인,10,엔지니어링/산업기술,,data_cert_rows,45.07,,45.07,,2.0,필기,최근 평균 합격률(종합): 45.1%,연 2회,필기,,
cert_1032,신변보호사,신변보호사,신변보호사,,Q-Net,True,국가민간자격,공인,21,경영/비즈니스,,data_cert_rows,36.3,,36.3,,4.0,필기+실기,최근 평균 합격률(종합): 36.3%,연 1회,필기 + 실기,,
cert_1033,신용관리사,신용관리사,신용관리사,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,62.78,,62.78,,1.0,필기,최근 평균 합격률(종합): 62.8%,연 1회,필기,,
cert_1034,신용분석사,신용분석사,신용분석사,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,27.16,,27.16,,4.0,필기,최근 평균 합격률(종합): 27.2%,연 3회,필기,,
cert_1035,소프트웨어자산관리사(C-SAM),소프트웨어자산관리사(C-SAM),소프트웨어자산관리사(C-SAM),,Q-Net,True,국가민간자격,부분공인 2급,2,IT/디지털,,data_cert_rows,,,,,,,,연 3회,,,
cert_1036,브레인트레이너,브레인트레이너,브레인트레이너,,Q-Net,True,국가민간자격,공인,24,보건/복지,,data_cert_rows,62.34,,62.34,,2.0,필기+실기,최근 평균 합격률(종합): 62.3%,연 3회,필기 + 실기,,
cert_1037,전산세무회계 전산회계 2급,전산세무회계 전산회계 2급,전산세무회계전산회계2급,,Q-Net,True,국가민간자격,"공인 전산세무 1급, 전산세무 2급, 전산회계 1급, 전산회계 2급",16,경영/비즈니스,,data_cert_rows,56.99,,56.99,,,,,연 1회 미만,,,
cert_1038,점역교정사 2급,점역교정사 2급,점역교정사2급,,Q-Net,True,국가민간자격,"공인 1급, 2급, 3급",28,교육/생활서비스,,data_cert_rows,29.08,,29.08,,,,,연 1회 미만,,,
cert_1039,두피타투(SMP)디자이너 1급,두피타투(SMP)디자이너 1급,두피타투(SMP)디자이너1급,,Q-Net,True,국가민간자격,,31,교육/생활서비스,,data_cert_rows,97.72,,97.72,,,,,연 2회,,,
cert_1040,멀티미디어전문가,멀티미디어전문가,멀티미디어전문가,,Q-Net,True,국가민간자격,,34,크리에이티브/미디어,,data_cert_rows,92.31,,92.31,,1.0,필기,최근 평균 합격률(종합): 92.3%,연 1회,필기,,
cert_1041,게임기획전문가,게임기획전문가,게임기획전문가,,Q-Net,True,국가민간자격,,2,IT/디지털,,data_cert_rows,49.47,49.53,49.47,,2.0,필기+실기,최근 평균 합격률(종합): 49.5%,연 2회,필기 + 실기,,
cert_1042,게임프로그래밍전문가,게임프로그래밍전문가,게임프로그래밍전문가,,Q-Net,True,국가민간자격,,2,IT/디지털,,data_cert_rows,46.37,46.57,46.37,,2.0,필기+실기,최근 평균 합격률(종합): 46.5%,연 2회,필기 + 실기,,
cert_1043,경영정보시각화능력,경영정보시각화능력,경영정보시각화능력,,Q-Net,True,국가민간자격,상공회의소 자격,17,경영/비즈니스,,data_cert_rows,59.55,,59.55,,1.0,필기+실기,최근 평균 합격률(종합): 59.5%,연 2회,필기 + 실기,,
cert_1044,기업재난관리사,기업재난관리사,기업재난관리사,,Q-Net,True,국가민간자격,,12,엔지니어링/산업기술,,data_cert_rows,63.17,53.97,63.17,,1.0,필기+실기,최근 평균 합격률(종합): 58.6%,연 2회,필기 + 실기,,
cert_1045,두피타투(SMP)디자이너 지도사,두피타투(SMP)디자이너 지도사,두피타투(SMP)디자이너지도사,,Q-Net,True,국가민간자격,,31,교육/생활서비스,,data_cert_rows,85.37,,85.37,,,,,연 2회,,,
cert_1046,무역영어 2급,무역영어 2급,무역영어2급,,Q-Net,True,국가민간자격,공인,18,경영/비즈니스,,data_cert_rows,19.25,,19.25,,,,,연 3회,,,
cert_1047,방재안전관리사,방재안전관리사,방재안전관리사,,Q-Net,True,국가민간자격,,14,엔지니어링/산업기술,,data_cert_rows,55.85,49.25,55.85,,1.0,필기+면접,최근 평균 합격률(종합): 52.5%,연 2회,필기 + 면접,,
cert_1048,번역능력인정시험(TCT)2급,번역능력인정시험(TCT)2급,번역능력인정시험(TCT)2급,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,,,,,,,,연 3회,,,
cert_1049,조경수조성관리사 3급,조경수조성관리사 3급,조경수조성관리사3급,,Q-Net,True,국가민간자격,"공인 2급, 3급",11,엔지니어링/산업기술,,data_cert_rows,91.67,,91.67,,,,,연 1회 미만,,,
cert_1050,번역능력인정시험(TCT)3급,번역능력인정시험(TCT)3급,번역능력인정시험(TCT)3급,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,,,,,,,,연 3회,,,
cert_1051,보험심사평가사 2급,보험심사평가사 2급,보험심사평가사2급,,Q-Net,True,국가민간자격,"일부 공인, 일부 비공인",16,경영/비즈니스,,data_cert_rows,79.71,,79.71,,,,,연 1회 미만,,,
cert_1052,종이접기,종이접기,종이접기,,Q-Net,True,국가민간자격,부분공인 마스터,35,크리에이티브/미디어,,data_cert_rows,39.58,,39.58,,4.0,필기+실기,최근 평균 합격률(종합): 39.6%,연 4회,필기 + 실기,,
cert_1053,무역영어 3급,무역영어 3급,무역영어3급,,Q-Net,True,국가민간자격,공인,18,경영/비즈니스,,data_cert_rows,35.3,,35.3,,,,,연 3회,,,
cert_1054,점역교정사 1급,점역교정사 1급,점역교정사1급,,Q-Net,True,국가민간자격,"공인 1급, 2급, 3급",28,교육/생활서비스,,data_cert_rows,13.66,,13.66,,,,,연 1회 미만,,,
cert_1055,한방병원행정사,한방병원행정사,한방병원행정사,,Q-Net,True,국가민간자격,,21,경영/비즈니스,,data_cert_rows,76.38,,76.38,,1.0,필기,최근 평균 합격률(종합): 76.4%,연 1회,필기,,
cert_1056,피부관리사,피부관리사,피부관리사,,Q-Net,True,국가민간자격,,31,교육/생활서비스,,data_cert_rows,,,,,,,최근 합격률(종합): 0.0%,연 2회,,,
cert_1057,점역교정사 3급,점역교정사 3급,점역교정사3급,,Q-Net,True,국가민간자격,"공인 1급, 2급, 3급",28,교육/생활서비스,,data_cert_rows,32.0,,32.0,,,,,연 1회 미만,,,
cert_1058,정보기술자격(ITQ) A급,정보기술자격(ITQ) A급,정보기술자격(ITQ)A급,,Q-Net,True,국가민간자격,"공인 A급,B급,C급",3,IT/디지털,,data_cert_rows,57.91,,57.91,,,,,연 1회 미만,,,
cert_1059,정보기술자격(ITQ) B급,정보기술자격(ITQ) B급,정보기술자격(ITQ)B급,,Q-Net,True,국가민간자격,"공인 A급,B급,C급",3,IT/디지털,,data_cert_rows,22.93,,22.93,,,,,연 1회 미만,,,
cert_1060,정보기술자격(ITQ) C급,정보기술자격(ITQ) C급,정보기술자격(ITQ)C급,,Q-Net,True,국가민간자격,"공인 A급,B급,C급",3,IT/디지털,,data_cert_rows,11.25,,11.25,,,,,연 1회 미만,,,
cert_1061,정보기술프로젝트관리전문가(IT-PMP),정보기술프로젝트관리전문가(IT-PMP),정보기술프로젝트관리전문가(IT-PMP),,Q-Net,True,국가민간자격,공인,3,IT/디지털,,data_cert_rows,66.04,,66.04,,,,,연 3회,,,
cert_1062,정보시스템감리사,정보시스템감리사,정보시스템감리사,,Q-Net,True,국가민간자격,공인,3,IT/디지털,,data_cert_rows,8.84,,8.84,,5.0,필기+면접+교육이수,최근 평균 합격률(종합): 8.8%,연 25회,필기 + 면접,,
cert_1063,게임그래픽전문가,게임그래픽전문가,게임그래픽전문가,,Q-Net,True,국가민간자격,,33,크리에이티브/미디어,,data_cert_rows,53.37,53.8,53.37,,1.0,필기+실기,최근 평균 합격률(종합): 53.6%,연 2회,필기 + 실기,,
cert_1064,조경수조성관리사 2급,조경수조성관리사 2급,조경수조성관리사2급,,Q-Net,True,국가민간자격,"공인 2급, 3급",11,엔지니어링/산업기술,,data_cert_rows,100.0,,100.0,,,,,연 1회 미만,,,
cert_1065,전산회계,전산회계,전산회계,,Q-Net,True,국가민간자격,"1급, 2급",16,경영/비즈니스,,data_cert_rows,,,,,,,최근 합격률(종합): 0.0%,연 1회 미만,,,
cert_1066,정책분석평가사 1급,정책분석평가사 1급,정책분석평가사1급,,Q-Net,True,국가민간자격,"1급,2급,3급",21,경영/비즈니스,,data_cert_rows,36.67,,36.67,,,,,연 1회 미만,,,
cert_1067,조향사,조향사,조향사,,Q-Net,True,국가민간자격,1급,8,엔지니어링/산업기술,,data_cert_rows,94.97,,94.98,,1.0,필기,최근 평균 합격률(종합): 95.0%,연 52회,필기,,
cert_1068,주얼리마스터,주얼리마스터,주얼리마스터,,Q-Net,True,국가민간자격,"1급, 2급",35,크리에이티브/미디어,,data_cert_rows,,,,,,,최근 합격률(종합): 0.0%,연 1회 미만,,,
cert_1069,통번역사,통번역사,통번역사,,Q-Net,True,국가민간자격,,28,교육/생활서비스,,data_cert_rows,,,,,,,최근 합격률(종합): 0.0%,연 2회,,,
cert_1070,푸드코디네이터,푸드코디네이터,푸드코디네이터,,Q-Net,True,국가민간자격,,30,교육/생활서비스,,data_cert_rows,,,,,,,최근 합격률(종합): 0.0%,"한국식공간학회에서 주관, 근데 2015년까지밖에 합격률이 없음",,,
cert_1071,AFPK(재무설계사),AFPK(재무설계사),AFPK(재무설계사),,Q-Net,True,국가민간자격,,16,경영/비즈니스,,data_cert_rows,34.2,,34.2,,,,,연 2회,,,
cert_1072,분재관리사 2급,분재관리사 2급,분재관리사2급,,Q-Net,True,국가민간자격,"공인 전문관리사, 1급, 2급",38,1차산업/자원,,data_cert_rows,84.65,,84.65,,,,,연 1회 미만,,,
cert_1073,분재관리사 1급,분재관리사 1급,분재관리사1급,,Q-Net,True,국가민간자격,"공인 전문관리사, 1급, 2급",38,1차산업/자원,,data_cert_rows,78.3,,78.3,,,,,연 1회 미만,,,
cert_1074,분재관리사 전문관리사,분재관리사 전문관리사,분재관리사전문관리사,,Q-Net,True,국가민간자격,"공인 전문관리사, 1급, 2급",38,1차산업/자원,,data_cert_rows,37.61,,37.61,,,,,연 1회 미만,,,
cert_1075,GTQi(그래픽기술자격 일러스트) 2급,GTQi(그래픽기술자격 일러스트) 2급,GTQi(그래픽기술자격일러스트)2급,,Q-Net,True,국가민간자격,부분공인,33,크리에이티브/미디어,,data_cert_rows,74.48,,74.48,,,,,연 12회,,,
cert_1076,GTQi(그래픽기술자격 일러스트) 3급,GTQi(그래픽기술자격 일러스트) 3급,GTQi(그래픽기술자격일러스트)3급,,Q-Net,True,국가민간자격,부분공인,33,크리에이티브/미디어,,data_cert_rows,75.73,,75.73,,,,,연 12회,,,
cert_1077,IEQ 2급(인터넷윤리자격),IEQ 2급(인터넷윤리자격),IEQ2급(인터넷윤리자격),,Q-Net,True,국가민간자격,부분공인 지도사,3,IT/디지털,,data_cert_rows,,,0.0,,,,,연 1회 미만,,,
cert_1078,IEQ 3급(인터넷윤리자격),IEQ 3급(인터넷윤리자격),IEQ3급(인터넷윤리자격),,Q-Net,True,국가민간자격,부분공인 지도사,3,IT/디지털,,data_cert_rows,33.18,,33.18,,,,,연 1회 미만,,,
cert_1079,IEQ 지도사(인터넷윤리자격),IEQ 지도사(인터넷윤리자격),IEQ지도사(인터넷윤리자격),,Q-Net,True,국가민간자격,공인,3,IT/디지털,,data_cert_rows,71.21,,71.21,,,,,연 3회,,,
cert_1080,KBS한국어능력시험 1급,KBS한국어능력시험 1급,KBS한국어능력시험1급,,Q-Net,True,국가민간자격,"부분공인 1급, 2+급, 2-급, 3+급, 3-급, 4+급",28,교육/생활서비스,,data_cert_rows,1.05,,1.05,,,,,연 1회 미만,,,
cert_1081,GTQi(그래픽기술자격 일러스트) 1급,GTQi(그래픽기술자격 일러스트) 1급,GTQi(그래픽기술자격일러스트)1급,,Q-Net,True,국가민간자격,부분공인,33,크리에이티브/미디어,,data_cert_rows,55.88,,55.88,,,,,연 12회,,,
cert_1082,KBS한국어능력시험 2+급,KBS한국어능력시험 2+급,KBS한국어능력시험2+급,,Q-Net,True,국가민간자격,"부분공인 1급, 2+급, 2-급, 3+급, 3-급, 4+급",28,교육/생활서비스,,data_cert_rows,2.6,,2.6,,,,,연 1회 미만,,,
cert_1083,KBS한국어능력시험 3+급,KBS한국어능력시험 3+급,KBS한국어능력시험3+급,,Q-Net,True,국가민간자격,"부분공인 1급, 2+급, 2-급, 3+급, 3-급, 4+급",28,교육/생활서비스,,data_cert_rows,13.59,,13.59,,,,,연 1회 미만,,,
cert_1084,KBS한국어능력시험 3-급,KBS한국어능력시험 3-급,KBS한국어능력시험3-급,,Q-Net,True,국가민간자격,"부분공인 1급, 2+급, 2-급, 3+급, 3-급, 4+급",28,교육/생활서비스,,data_cert_rows,14.26,,14.26,,,,,연 1회 미만,,,
cert_1085,KBS한국어능력시험 4+급,KBS한국어능력시험 4+급,KBS한국어능력시험4+급,,Q-Net,True,국가민간자격,"부분공인 1급, 2+급, 2-급, 3+급, 3-급, 4+급",28,교육/생활서비스,,data_cert_rows,26.65,,26.65,,,,,연 1회 미만,,,
cert_1086,PC Master,PC Master,PCMaster,,Q-Net,True,국가민간자격,공인,3,IT/디지털,,data_cert_rows,85.25,,85.24,,,,,연 3회,,,
cert_1087,PC정비사 1급,PC정비사 1급,PC정비사1급,,Q-Net,True,국가민간자격,"공인 1급, 2급",3,IT/디지털,,data_cert_rows,55.3,,55.3,,,,,연 1회 미만,,,
cert_1088,PC정비사 2급,PC정비사 2급,PC정비사2급,,Q-Net,True,국가민간자격,"공인 1급, 2급",3,IT/디지털,,data_cert_rows,60.17,,60.17,,,,,연 1회 미만,,,
cert_1089,KBS한국어능력시험 2-급,KBS한국어능력시험 2-급,KBS한국어능력시험2-급,,Q-Net,True,국가민간자격,"부분공인 1급, 2+급, 2-급, 3+급, 3-급, 4+급",28,교육/생활서비스,,data_cert_rows,6.17,,6.17,,,,,연 1회 미만,,,
cert_1090,RFID기술자격검정 GL,RFID기술자격검정 GL,RFID기술자격검정GL,,Q-Net,True,국가민간자격,"공인 RFID-GL, RFID-SL",4,IT/디지털,,data_cert_rows,55.62,,55.62,,,,,연 1회 미만,,,
cert_1091,FLEX프랑스어,FLEX프랑스어,FLEX프랑스어,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,96.35,,96.35,,,,,연 3회,,,
cert_1092,FLEX일본어,FLEX일본어,FLEX일본어,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,94.49,,94.49,,,,,연 3회,,,
cert_1093,전파전자통신산업기사,전파전자통신산업기사,전파전자통신산업기사,,Q-Net,True,국가기술자격,산업기사,4,IT/디지털,,data_cert_rows,19.29,51.58,35.44,2_산업기사,3.0,필기+실기,최근 평균 합격률(종합): 35.4%,연 3회,필기 + 실기,,
cert_1094,CS Leaders(관리사),CS Leaders(관리사),CSLeaders(관리사),,Q-Net,True,국가민간자격,공인,19,경영/비즈니스,,data_cert_rows,58.49,,58.49,,,,,연 3회,,,
cert_1095,ERP물류정보관리사 1급,ERP물류정보관리사 1급,ERP물류정보관리사1급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,42.62,,42.62,,,,,연 3회,,,
cert_1096,ERP물류정보관리사 2급,ERP물류정보관리사 2급,ERP물류정보관리사2급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,71.11,,71.11,,,,,연 3회,,,
cert_1097,ERP생산정보관리사 1급,ERP생산정보관리사 1급,ERP생산정보관리사1급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,62.98,,62.98,,,,,연 3회,,,
cert_1098,ERP생산정보관리사 2급,ERP생산정보관리사 2급,ERP생산정보관리사2급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,81.81,,81.81,,,,,연 3회,,,
cert_1099,FLEX중국어,FLEX중국어,FLEX중국어,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,90.13,,90.13,,,,,연 3회,,,
cert_1100,ERP인사정보관리사 1급,ERP인사정보관리사 1급,ERP인사정보관리사1급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,47.69,,47.69,,,,,연 3회,,,
cert_1101,ERP회계정보관리사 1급,ERP회계정보관리사 1급,ERP회계정보관리사1급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,50.42,,50.42,,,,,연 3회,,,
cert_1102,ERP회계정보관리사 2급,ERP회계정보관리사 2급,ERP회계정보관리사2급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,80.63,,80.63,,,,,연 3회,,,
cert_1103,FLEX독일어,FLEX독일어,FLEX독일어,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,91.76,,91.76,,,,,연 3회,,,
cert_1104,FLEX러시아어,FLEX러시아어,FLEX러시아어,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,89.97,,89.97,,,,,연 3회,,,
cert_1105,FLEX스페인어,FLEX스페인어,FLEX스페인어,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,91.78,,91.78,,,,,연 3회,,,
cert_1106,FLEX영어,FLEX영어,FLEX영어,,Q-Net,True,국가민간자격,공인,28,교육/생활서비스,,data_cert_rows,92.11,,92.11,,,,,연 3회,,,
cert_1107,ERP인사정보관리사 2급,ERP인사정보관리사 2급,ERP인사정보관리사2급,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,68.58,,68.58,,,,,연 3회,,,
cert_1108,RFID기술자격검정 SL,RFID기술자격검정 SL,RFID기술자격검정SL,,Q-Net,True,국가민간자격,"공인 RFID-GL, RFID-SL",4,IT/디지털,,data_cert_rows,41.67,,41.67,,,,,연 1회 미만,,,
cert_1109,SMAT(서비스경영자격) 1급(컨설턴트),SMAT(서비스경영자격) 1급(컨설턴트),SMAT(서비스경영자격)1급(컨설턴트),,Q-Net,True,국가민간자격,"공인 1급(컨설턴트), 2급(관리자), 3급(실무자)",17,경영/비즈니스,,data_cert_rows,48.57,,48.57,,,,,연 1회 미만,,,
cert_1110,SMAT(서비스경영자격) 2급(관리자),SMAT(서비스경영자격) 2급(관리자),SMAT(서비스경영자격)2급(관리자),,Q-Net,True,국가민간자격,"공인 1급(컨설턴트), 2급(관리자), 3급(실무자)",17,경영/비즈니스,,data_cert_rows,62.52,,62.52,,,,,연 1회 미만,,,
cert_1111,디지털정보활용능력(DIAT) 중급,디지털정보활용능력(DIAT) 중급,디지털정보활용능력(DIAT)중급,,Q-Net,True,국가민간자격,"공인 초급, 중급, 고급",3,IT/디지털,,data_cert_rows,86.49,,86.49,,,,,연 1회 미만,,,
cert_1112,디지털정보활용능력(DIAT) 고급,디지털정보활용능력(DIAT) 고급,디지털정보활용능력(DIAT)고급,,Q-Net,True,국가민간자격,"공인 초급, 중급, 고급",3,IT/디지털,,data_cert_rows,65.54,,65.54,,,,,연 1회 미만,,,
cert_1113,디지털포렌식전문가,디지털포렌식전문가,디지털포렌식전문가,,Q-Net,True,국가민간자격,부분공인 2급,3,IT/디지털,,data_cert_rows,11.74,,11.74,,5.0,필기+실기,최근 평균 합격률(종합): 11.7%,연 2회,필기 + 실기,,
cert_1114,리눅스마스터 1급,리눅스마스터 1급,리눅스마스터1급,,Q-Net,True,국가민간자격,"공인 1급, 2급",3,IT/디지털,,data_cert_rows,11.61,,11.61,,,,,연 1회 미만,,,
cert_1115,리눅스마스터 2급,리눅스마스터 2급,리눅스마스터2급,,Q-Net,True,국가민간자격,"공인 1급, 2급",3,IT/디지털,,data_cert_rows,23.52,,23.52,,,,,연 1회 미만,,,
cert_1116,매경TEST 최우수,매경TEST 최우수,매경TEST최우수,,Q-Net,True,국가민간자격,"부분공인 최우수, 우수",16,경영/비즈니스,,data_cert_rows,,,,,,,,연 1회 미만,,,
cert_1117,디지털정보활용능력(DIAT) 초급,디지털정보활용능력(DIAT) 초급,디지털정보활용능력(DIAT)초급,,Q-Net,True,국가민간자격,"공인 초급, 중급, 고급",3,IT/디지털,,data_cert_rows,96.38,,96.38,,,,,연 1회 미만,,,
cert_1118,매경TEST 우수,매경TEST 우수,매경TEST우수,,Q-Net,True,국가민간자격,"부분공인 최우수, 우수",16,경영/비즈니스,,data_cert_rows,,,,,,,,연 1회 미만,,,
cert_1119,반려견스타일리스트 1급,반려견스타일리스트 1급,반려견스타일리스트1급,,Q-Net,True,국가민간자격,"부분공인 1급, 2급, 3급",26,보건/복지,,data_cert_rows,48.23,,48.23,,,,,연 1회 미만,,,
cert_1120,반려견스타일리스트 2급,반려견스타일리스트 2급,반려견스타일리스트2급,,Q-Net,True,국가민간자격,"부분공인 1급, 2급, 3급",26,보건/복지,,data_cert_rows,48.6,,48.6,,,,,연 1회 미만,,,
cert_1121,반려견스타일리스트 3급,반려견스타일리스트 3급,반려견스타일리스트3급,,Q-Net,True,국가민간자격,"부분공인 1급, 2급, 3급",26,보건/복지,,data_cert_rows,60.87,,60.87,,,,,연 1회 미만,,,
cert_1122,병원행정사,병원행정사,병원행정사,,Q-Net,True,국가민간자격,공인,21,경영/비즈니스,,data_cert_rows,78.15,,78.15,,1.0,필기,최근 평균 합격률(종합): 78.1%,연 1회,필기,,
cert_1123,보상관리사,보상관리사,보상관리사,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,56.39,,56.39,,1.0,필기+필기,최근 평균 합격률(종합): 56.4%,연 1회,필기,,
cert_1124,보행지도사,보행지도사,보행지도사,,Q-Net,True,국가민간자격,공인,27,교육/생활서비스,,data_cert_rows,19.24,,19.24,,5.0,필기+실기,최근 평균 합격률(종합): 19.2%,연 2회,필기 + 실기,,
cert_1125,무역영어 1급,무역영어 1급,무역영어1급,,Q-Net,True,국가민간자격,공인,18,경영/비즈니스,,data_cert_rows,18.8,,18.8,,,,,연 3회,,,
cert_1126,도로교통사고감정사,도로교통사고감정사,도로교통사고감정사,,Q-Net,True,국가민간자격,공인,22,경영/비즈니스,,data_cert_rows,29.66,,29.66,,5.0,필기+실기,최근 평균 합격률(종합): 29.7%,연 1회,필기 + 실기,,
cert_1127,데이터아키텍처전문가(DAP),데이터아키텍처전문가(DAP),데이터아키텍처전문가(DAP),,Q-Net,True,국가민간자격,"공인 전문가, 준전문가",1,IT/디지털,,data_cert_rows,7.91,,7.91,,,,,연 1회 미만,,,
cert_1128,데이터분석준전문가(ADsP),데이터분석준전문가(ADsP),데이터분석준전문가(ADsP),,Q-Net,True,국가민간자격,"공인 전문가, 준전문가",1,IT/디지털,,data_cert_rows,65.12,,65.12,,,,,연 1회 미만,,,
cert_1129,SMAT(서비스경영자격) 3급(실무자),SMAT(서비스경영자격) 3급(실무자),SMAT(서비스경영자격)3급(실무자),,Q-Net,True,국가민간자격,"공인 1급(컨설턴트), 2급(관리자), 3급(실무자)",17,경영/비즈니스,,data_cert_rows,66.58,,66.58,,,,,연 1회 미만,,,
cert_1130,SQL전문가(SQLP),SQL전문가(SQLP),SQL전문가(SQLP),,Q-Net,True,국가민간자격,"공인 전문가, 개발자",1,IT/디지털,,data_cert_rows,20.1,,20.1,,,,,연 1회 미만,,,
cert_1131,SQL개발자(SQLD),SQL개발자(SQLD),SQL개발자(SQLD),,Q-Net,True,국가민간자격,"공인 전문가, 개발자",1,IT/디지털,,data_cert_rows,47.57,,47.57,,,,,연 1회 미만,,,
cert_1132,개인보험심사역,개인보험심사역,개인보험심사역,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,27.95,,27.95,,4.0,필기,최근 평균 합격률(종합): 28.0%,연 2회,필기,,
cert_1133,경제.금융이해력인증시험틴매경TEST,경제.금융이해력인증시험틴매경TEST,경제.금융이해력인증시험틴매경TEST,,Q-Net,True,국가민간자격,부분공인 2급,16,경영/비즈니스,,data_cert_rows,,,,,,,,연 3회,,,
cert_1134,경제이해력검증시험TESAT S등급,경제이해력검증시험TESAT S등급,경제이해력검증시험TESATS등급,,Q-Net,True,국가민간자격,"부분공인 S등급, 1등급, 2등급, 3등급",16,경영/비즈니스,,data_cert_rows,8.86,,8.86,,,,,연 1회 미만,,,
cert_1135,경제이해력검증시험TESAT 1등급,경제이해력검증시험TESAT 1등급,경제이해력검증시험TESAT1등급,,Q-Net,True,국가민간자격,"부분공인 S등급, 1등급, 2등급, 3등급",16,경영/비즈니스,,data_cert_rows,21.17,,21.17,,,,,연 1회 미만,,,
cert_1136,경제이해력검증시험TESAT 2등급,경제이해력검증시험TESAT 2등급,경제이해력검증시험TESAT2등급,,Q-Net,True,국가민간자격,"부분공인 S등급, 1등급, 2등급, 3등급",16,경영/비즈니스,,data_cert_rows,25.49,,25.49,,,,,연 1회 미만,,,
cert_1137,경제이해력검증시험TESAT 3등급,경제이해력검증시험TESAT 3등급,경제이해력검증시험TESAT3등급,,Q-Net,True,국가민간자격,"부분공인 S등급, 1등급, 2등급, 3등급",16,경영/비즈니스,,data_cert_rows,20.34,,20.34,,,,,연 1회 미만,,,
cert_1138,국제금융역(CIFS),국제금융역(CIFS),국제금융역(CIFS),,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,30.0,,30.0,,,,,연 3회,,,
cert_1139,기업보험심사역,기업보험심사역,기업보험심사역,,Q-Net,True,국가민간자격,공인,16,경영/비즈니스,,data_cert_rows,32.04,,32.04,,3.0,필기,최근 평균 합격률(종합): 32.0%,연 2회,필기,,
cert_1140,냉매취급관리사,냉매취급관리사,냉매취급관리사,,Q-Net,True,국가민간자격,공인,9,엔지니어링/산업기술,,data_cert_rows,49.22,,49.22,,1.0,필기,최근 평균 합격률(종합): 49.2%,연 1회,필기,,
cert_1141,네트워크관리사,네트워크관리사,네트워크관리사,,Q-Net,True,국가민간자격,부분공인 2급,4,IT/디지털,,data_cert_rows,33.03,,33.03,,5.0,필기+실기,최근 평균 합격률(종합): 33.0%,연 4회,필기 + 실기,,
cert_1142,농어촌개발컨설턴트,농어촌개발컨설턴트,농어촌개발컨설턴트,,Q-Net,True,국가민간자격,공인,38,1차산업/자원,,data_cert_rows,38.98,,38.98,,3.0,필기+면접,최근 평균 합격률(종합): 39.0%,연 1회,필기 + 면접,,
